"project_name","sample_date","SITE_ID","SITE_ID_CORR_IND","DEC_sample_type","data_provider","sys_sample_code","sample_name","sample_matrix_code","sample_type_code","sample_source","parent_sample_code","sample_delivery_group","sys_loc_code","start_depth","end_depth","depth_unit","chain_of_custody","sent_to_lab_date","sample_receipt_date","sampler","sampling_company_code","sampling_reason","sampling_technique","task_code","collection_quarter","composite_yn","composite_desc","sample_class","custom_field_1","custom_field_2","custom_field_3","comment"
"OWASCO_LAKE_TRIBS","03/12/2018 13:00:00","07-OWLI-3.0","Y","N","ALSRNY","07-OW4-3.0-03122018-WS","07-OW4-3.0-03122018-WS","WS","N","Field",NA,"R1802169","unknown",NA,NA,NA,NA,NA,"03/13/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"OWASCO_LAKE_TRIBS","03/12/2018 13:00:00","07-OWLI-3.0","Y","N","ALSRNY","07-OW4-3.0-03122018-WS-MD","07-OW4-3.0-03122018-WS-MD","WS","N","Field",NA,"R1802169","unknown",NA,NA,NA,NA,NA,"03/13/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"OWASCO_LAKE_TRIBS","03/12/2018 03:00:00","07-OWLI-3.0","Y","FB","ALSRNY","07-OW4-3.0-03122018-WS-FB","07-OW4-3.0-03122018-WS-FB","WS","N","Field",NA,"R1802169","unknown",NA,NA,NA,NA,NA,"03/13/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"OWASCO_LAKE_TRIBS","03/12/2018 04:00:00","07-OWLI-3.0","Y","EB","ALSRNY","07-OW4-3.0-03122018-WS-EB","07-OW4-3.0-03122018-WS-EB","WS","N","Field",NA,"R1802169","unknown",NA,NA,NA,NA,NA,"03/13/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"OWASCO_LAKE_TRIBS","03/12/2018 12:00:00","07-DUCH-0.3","N","N","ALSRNY","07-DUCH-0.3-03122018-WS","07-DUCH-0.3-03122018-WS","WS","N","Field",NA,"R1802169","unknown",NA,NA,NA,NA,NA,"03/13/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"OWASCO_LAKE_TRIBS","03/12/2018 11:00:00","07-SCKR-0.1","N","N","ALSRNY","07-SCKR-0.1-03122018-WS","07-SCKR-0.1-03122018-WS","WS","N","Field",NA,"R1802169","unknown",NA,NA,NA,NA,NA,"03/13/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"OWASCO_LAKE_TRIBS","03/12/2018 09:45:00","07-VENE-0.4","N","N","ALSRNY","07-VENE-0.4-03122018-WS","07-VENE-0.4-03122018-WS","WS","N","Field",NA,"R1802169","unknown",NA,NA,NA,NA,NA,"03/13/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"OWASCO_LAKE_TRIBS","03/20/2018 09:30:00","07-VENE-0.4","N","N","ALSRNY","07-VENE-0.4-03202018-WS","07-VENE-0.4-03202018-WS","WS","N","Field",NA,"R1802423","Unknown",NA,NA,NA,NA,NA,"03/21/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"OWASCO_LAKE_TRIBS","03/20/2018 10:40:00","07-SCKR-0.1","N","N","ALSRNY","07-SCKR-0.1-03202018-WS","07-SCKR-0.1-03202018-WS","WS","N","Field",NA,"R1802423","Unknown",NA,NA,NA,NA,NA,"03/21/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"OWASCO_LAKE_TRIBS","03/20/2018 11:50:00","07-DUCH-0.3","N","N","ALSRNY","07-DUCH-0.3-03202018-WS","07-DUCH-0.3-03202018-WS","WS","N","Field",NA,"R1802423","Unknown",NA,NA,NA,NA,NA,"03/21/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"OWASCO_LAKE_TRIBS","03/20/2018 03:00:00","07-DUCH-0.3","N","FB","ALSRNY","07-DUCH-0.3-03202018-WS-FB","07-DUCH-0.3-03202018-WS-FB","WS","N","Field",NA,"R1802423","Unknown",NA,NA,NA,NA,NA,"03/21/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"OWASCO_LAKE_TRIBS","03/20/2018 13:30:00","07-OWLI-3.0","N","N","ALSRNY","07-OWLI-3.0-03202018-WS","07-OWLI-3.0-03202018-WS","WS","N","Field",NA,"R1802423","Unknown",NA,NA,NA,NA,NA,"03/21/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"OWASCO_LAKE_TRIBS","04/03/2018 09:00:00","07-OWLI-3.0","N","N","ALSRNY","07-OWLI-3.0-04032018-WS","07-OWLI-3.0-04032018-WS","WS","N","Field",NA,"R1802871","Unknown",NA,NA,NA,NA,NA,"04/04/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"OWASCO_LAKE_TRIBS","04/03/2018 10:00:00","07-DUCH-0.3","N","N","ALSRNY","07-DUCH-0.3-04032018-WS","07-DUCH-0.3-04032018-WS","WS","N","Field",NA,"R1802871","Unknown",NA,NA,NA,NA,NA,"04/04/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"OWASCO_LAKE_TRIBS","04/03/2018 11:30:00","07-SCKR-0.1","Y","N","ALSRNY","07-SCHR-0.1-04032018-WS","07-SCHR-0.1-04032018-WS","WS","N","Field",NA,"R1802871","Unknown",NA,NA,NA,NA,NA,"04/04/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"OWASCO_LAKE_TRIBS","04/03/2018 03:00:00","07-SCKR-0.1","Y","FB","ALSRNY","07-SCHR-0.1-04032018-WS-FB","07-SCHR-0.1-04032018-WS-FB","WS","N","Field",NA,"R1802871","Unknown",NA,NA,NA,NA,NA,"04/04/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"OWASCO_LAKE_TRIBS","04/03/2018 12:00:00","07-VENE-0.4","N","N","ALSRNY","07-VENE-0.4-04032018-WS","07-VENE-0.4-04032018-WS","WS","N","Field",NA,"R1802871","Unknown",NA,NA,NA,NA,NA,"04/04/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R7","04/16/2018 09:00:00","07-ONON-1.0","N","N","ALSRNY","07-ONON-1.0-04162018-WS","07-ONON-1.0-04162018-WS","WS","N","Field",NA,"R1803378","Unknown",NA,NA,NA,NA,NA,"04/17/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R7","04/16/2018 09:00:00","07-ONON-1.0","N","N","ALSRNY","07-ONON-1.0-04162018-WS Diss","07-ONON-1.0-04162018-WS Diss","WS","N","Field",NA,"R1803378","Unknown",NA,NA,NA,NA,NA,"04/17/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R7","04/16/2018 11:00:00","07-OSWE-5.2","N","N","ALSRNY","07-OSWE-5.2-04162018-WS","07-OSWE-5.2-04162018-WS","WS","N","Field",NA,"R1803378","Unknown",NA,NA,NA,NA,NA,"04/17/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R7","04/16/2018 11:00:00","07-OSWE-5.2","N","N","ALSRNY","07-OSWE-5.2-04162018-WS Diss","07-OSWE-5.2-04162018-WS Diss","WS","N","Field",NA,"R1803378","Unknown",NA,NA,NA,NA,NA,"04/17/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R7","04/16/2018 13:00:00","03-SALM-12.0","N","N","ALSRNY","03-SALM-12.0-04162018-WS","03-SALM-12.0-04162018-WS","WS","N","Field",NA,"R1803378","Unknown",NA,NA,NA,NA,NA,"04/17/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R7","04/16/2018 13:00:00","03-SALM-12.0","N","N","ALSRNY","03-SALM-12.0-04162018-WS Diss","03-SALM-12.0-04162018-WS Diss","WS","N","Field",NA,"R1803378","Unknown",NA,NA,NA,NA,NA,"04/17/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R7","04/17/2018 10:00:00","06-TOGH-32.8","N","N","ALSRNY","06-TOGH-32.8-04172018-WS","06-TOGH-32.8-04172018-WS","WS","N","Field",NA,"R1803378","Unknown",NA,NA,NA,NA,NA,"04/18/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R7","04/17/2018 10:00:00","06-TOGH-32.8","N","N","ALSRNY","06-TOGH-32.8-04172018-WS Diss","06-TOGH-32.8-04172018-WS Diss","WS","N","Field",NA,"R1803378","Unknown",NA,NA,NA,NA,NA,"04/18/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R7","04/17/2018 12:00:00","06-SUSQ-31.4","N","N","ALSRNY","06-SUSQ-31.4-04172018-WS","06-SUSQ-31.4-04172018-WS","WS","N","Field",NA,"R1803378","Unknown",NA,NA,NA,NA,NA,"04/18/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R7","04/17/2018 12:00:00","06-SUSQ-31.4","N","N","ALSRNY","06-SUSQ-31.4-04172018-WS Diss","06-SUSQ-31.4-04172018-WS Diss","WS","N","Field",NA,"R1803378","Unknown",NA,NA,NA,NA,NA,"04/18/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R4","04/16/2018 11:00:00","11-HOOS-20.8","N","N","ALSRNY","11-HOOS-20.8-04162018-WS","11-HOOS-20.8-04162018-WS","WS","N","Field",NA,"R1803379","Unknown",NA,NA,NA,NA,NA,"04/17/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R4","04/17/2018 11:00:00","13-LHUD-125.8","N","N","ALSRNY","13-LHUD-125.8-04172018-WS","13-LHUD-125.8-04172018-WS","WS","N","Field",NA,"R1803379","Unknown",NA,NA,NA,NA,NA,"04/18/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R4","04/18/2018 12:00:00","06-DILA-5.4","N","N","ALSRNY","06-DILA-5.4-04182018-WS","06-DILA-5.4-04182018-WS","WS","N","Field",NA,"R1803379","Unknown",NA,NA,NA,NA,NA,"04/19/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R4","04/18/2018 11:00:00","14-WDEL-16.2","N","N","ALSRNY","14-WDEL-16.2-04182018-WS","14-WDEL-16.2-04182018-WS","WS","N","Field",NA,"R1803379","Unknown",NA,NA,NA,NA,NA,"04/19/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R4","04/19/2018 11:00:00","12-SCHO-14.6","N","N","ALSRNY","12-SCHO-14.6-04192018-WS","12-SCHO-14.6-04192018-WS","WS","N","Field",NA,"R1803379","Unknown",NA,NA,NA,NA,NA,"04/20/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R4","04/16/2018 11:00:00","11-HOOS-20.8","N","N","ALSRNY","11-HOOS-20.8-04162018-WS","11-HOOS-20.8-04162018-WS","WS","N","Field",NA,"R1803380","Unknown",NA,NA,NA,NA,NA,"04/17/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R4","04/17/2018 11:00:00","13-LHUD-125.8","N","N","ALSRNY","13-LHUD-125.8-04172018-WS","13-LHUD-125.8-04172018-WS","WS","N","Field",NA,"R1803380","Unknown",NA,NA,NA,NA,NA,"04/18/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R4","04/17/2018 12:00:00","06-DILA-5.4","N","N","ALSRNY","06-DILA-5.4-04182018-WS","06-DILA-5.4-04182018-WS","WS","N","Field",NA,"R1803380","Unknown",NA,NA,NA,NA,NA,"04/19/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R4","04/17/2018 11:00:00","14-WDEL-16.2","N","N","ALSRNY","14-WDEL-16.2-04182018-WS","14-WDEL-16.2-04182018-WS","WS","N","Field",NA,"R1803380","Unknown",NA,NA,NA,NA,NA,"04/19/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R4","04/19/2018 11:00:00","12-SCHO-14.6","N","N","ALSRNY","12-SCHO-14.6-04192018-WS","12-SCHO-14.6-04192018-WS","WS","N","Field",NA,"R1803380","Unknown",NA,NA,NA,NA,NA,"04/20/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R8","04/17/2018 10:00:00","04-GENS-2.6","N","N","ALSRNY","04-GENS-2.6-04172018-WS","04-GENS-2.6-04172018-WS","WS","N","Field",NA,"R1803385","Unknown",NA,NA,NA,NA,NA,"04/17/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R8","04/17/2018 12:00:00","04-RAGA-1.4","N","N","ALSRNY","04-RAGA-1.4-04172018-WS","04-RAGA-1.4-04172018-WS","WS","N","Field",NA,"R1803385","Unknown",NA,NA,NA,NA,NA,"04/17/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R8","04/18/2018 10:00:00","03-NRUP-3.1","N","N","ALSRNY","03-NRUP-3.1-04182018-WS","03-NRUP-3.1-04182018-WS","WS","N","Field",NA,"R1803385","Unknown",NA,NA,NA,NA,NA,"04/18/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R8","04/19/2018 00:00:00","07-KEUK-0.3","N","N","ALSRNY","07-KEUK-0.3-04182018-WS","07-KEUK-0.3-04182018-WS","WS","N","Field",NA,"R1803385","Unknown",NA,NA,NA,NA,NA,"04/20/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R8","04/19/2018 00:00:00","05-CDEA-1.8","N","N","ALSRNY","05-CDEA-1.8-04192018-WS","05-CDEA-1.8-04192018-WS","WS","N","Field",NA,"R1803385","Unknown",NA,NA,NA,NA,NA,"04/20/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R8","04/19/2018 00:00:00","05-CHEM-5.4","N","N","ALSRNY","05-CHEM-5.4-04192018-WS","05-CHEM-5.4-04192018-WS","WS","N","Field",NA,"R1803385","Unknown",NA,NA,NA,NA,NA,"04/20/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R8","04/17/2018 10:00:00","04-GENS-2.6","N","N","ALSRNY","04-GENS-2.6-04172018-WS","04-GENS-2.6-04172018-WS","WS","N","Field",NA,"R1803386","Unknown",NA,NA,NA,NA,NA,"04/17/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R8","04/17/2018 12:00:00","04-RAGA-1.4","N","N","ALSRNY","04-RAGA-1.4-04172018-WS","04-RAGA-1.4-04172018-WS","WS","N","Field",NA,"R1803386","Unknown",NA,NA,NA,NA,NA,"04/17/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R8","04/18/2018 10:00:00","03-NRUP-3.1","N","N","ALSRNY","03-NRUP-3.1-04182018-WS","03-NRUP-3.1-04182018-WS","WS","N","Field",NA,"R1803386","Unknown",NA,NA,NA,NA,NA,"04/18/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R8","04/19/2018 00:00:00","07-KEUK-0.3","N","N","ALSRNY","07-KEUK-0.3-04192018-WS","07-KEUK-0.3-04192018-WS","WS","N","Field",NA,"R1803386","Unknown",NA,NA,NA,NA,NA,"04/19/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R8","04/19/2018 00:00:00","05-CDEA-1.8","N","N","ALSRNY","05-CDEA-1.8-04192018-WS","05-CDEA-1.8-04192018-WS","WS","N","Field",NA,"R1803386","Unknown",NA,NA,NA,NA,NA,"04/19/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R8","04/19/2018 00:00:00","05-CHEM-5.4","N","N","ALSRNY","05-CHEM-5.4-04192018-WS","05-CHEM-5.4-04192018-WS","WS","N","Field",NA,"R1803386","Unknown",NA,NA,NA,NA,NA,"04/19/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R9","04/16/2018 09:00:00","02-CHAD-2.2","N","N","ALSRNY","02-CHAD-2.2-04162018-WS","02-CHAD-2.2-04162018-WS","WS","N","Field",NA,"R1803474","Unknown",NA,NA,NA,NA,NA,"04/18/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R9","04/16/2018 10:00:00","02-ALGY-20.3","N","N","ALSRNY","02-ALGY-20.3-04162018-WS","02-ALGY-20.3-04162018-WS","WS","N","Field",NA,"R1803474","Unknown",NA,NA,NA,NA,NA,"04/18/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R9","04/16/2018 12:00:00","04-UGNS-137.8","N","N","ALSRNY","04-UGNS-137.8-041618-WS","04-UGNS-137.8-041618-WS","WS","N","Field",NA,"R1803474","Unknown",NA,NA,NA,NA,NA,"04/18/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R9","04/18/2018 09:00:00","03-EMIL-5.1","N","N","ALSRNY","03-EMIL-5.1-04182018-WS","03-EMIL-5.1-04182018-WS","WS","N","Field",NA,"R1803474","Unknown",NA,NA,NA,NA,NA,"04/19/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R9","04/18/2018 10:00:00","01-TONA-19.4","N","N","ALSRNY","01-TONA-19.4-04182018-WS","01-TONA-19.4-04182018-WS","WS","N","Field",NA,"R1803474","Unknown",NA,NA,NA,NA,NA,"04/19/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R9","04/18/2018 12:00:00","01-BUFF-1.7","N","N","ALSRNY","01-BUFF-1.7-04182018-WS","01-BUFF-1.7-04182018-WS","WS","N","Field",NA,"R1803474","Unknown",NA,NA,NA,NA,NA,"04/19/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R9","04/16/2018 09:00:00","02-CHAD-2.2","N","N","ALSRNY","02-CHAD-2.2-04162018-WS","02-CHAD-2.2-04162018-WS","WS","N","Field",NA,"R1803475","Unknown",NA,NA,NA,NA,NA,"04/18/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R9","04/16/2018 10:00:00","02-ALGY-20.3","N","N","ALSRNY","02-ALGY-20.3-04162018-WS","02-ALGY-20.3-04162018-WS","WS","N","Field",NA,"R1803475","Unknown",NA,NA,NA,NA,NA,"04/18/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R9","04/16/2018 12:00:00","04-UGNS-137.8","N","N","ALSRNY","04-UGNS-137.8-04162018-WS","04-UGNS-137.8-04162018-WS","WS","N","Field",NA,"R1803475","Unknown",NA,NA,NA,NA,NA,"04/18/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R9","04/18/2018 09:00:00","03-EMIL-5.1","N","N","ALSRNY","03-EMIL-5.1-04182018-WS","03-EMIL-5.1-04182018-WS","WS","N","Field",NA,"R1803475","Unknown",NA,NA,NA,NA,NA,"04/19/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R9","04/18/2018 10:00:00","01-TONA-19.4","N","N","ALSRNY","01-TONA-19.4-04182018-WS","01-TONA-19.4-04182018-WS","WS","N","Field",NA,"R1803475","Unknown",NA,NA,NA,NA,NA,"04/19/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R9","04/18/2018 12:00:00","01-BUFF-1.7","N","N","ALSRNY","01-BUFF-1.7-04182018-WS","01-BUFF-1.7-04182018-WS","WS","N","Field",NA,"R1803475","Unknown",NA,NA,NA,NA,NA,"04/19/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R5","04/17/2018 09:00:00","11-UHUD-267.8","N","N","ALSRNY","11-UHUD-267.8-04172018-WS","11-UHUD-267.8-04172018-WS","WS","N","Field",NA,"R1803476","Unknown",NA,NA,NA,NA,NA,"04/18/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R5","04/17/2018 12:00:00","11-UHUD-42.5","N","N","ALSRNY","11-UHUD-42.5-04172018-WS","11-UHUD-42.5-04172018-WS","WS","N","Field",NA,"R1803476","Unknown",NA,NA,NA,NA,NA,"04/18/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R5","04/18/2018 00:00:00","12-MOHK-1.5","N","N","ALSRNY","12-MOHK-1.5-04182018-WS","12-MOHK-1.5-04182018-WS","WS","N","Field",NA,"R1803476","Unknown",NA,NA,NA,NA,NA,"04/19/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R5","04/18/2018 10:00:00","10-SABL-14.6","N","N","ALSRNY","10-SABL-14.6-04182018-WS","10-SABL-14.6-04182018-WS","WS","N","Field",NA,"R1803476","Unknown",NA,NA,NA,NA,NA,"04/19/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R5","04/18/2018 12:00:00","10-BOQT-2.6","N","N","ALSRNY","10-BOQT-2.6-04182018-WS","10-BOQT-2.6-04182018-WS","WS","N","Field",NA,"R1803476","Unknown",NA,NA,NA,NA,NA,"04/19/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R5","04/18/2018 14:00:00","10-SARA-0.4","N","N","ALSRNY","10-SARA-0.4-04182018-WS","10-SARA-0.4-04182018-WS","WS","N","Field",NA,"R1803476","Unknown",NA,NA,NA,NA,NA,"04/19/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R5","04/19/2018 13:00:00","09-LSAL-7.6","N","N","ALSRNY","09-LSAL-7.6-04192018-WS","09-LSAL-7.6-04192018-WS","WS","N","Field",NA,"R1803476","Unknown",NA,NA,NA,NA,NA,"04/20/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R5","04/17/2018 12:00:00","11-UHUD-42.5","N","N","ALSRNY","11-UHUD-42.5-04172018-WS","11-UHUD-42.5-04172018-WS","WS","N","Field",NA,"R1803477","Unknown",NA,NA,NA,NA,NA,"04/18/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R5","04/18/2018 00:00:00","12-MOHK-1.5","N","N","ALSRNY","12-MOHK-1.5-04182018-WS","12-MOHK-1.5-04182018-WS","WS","N","Field",NA,"R1803477","Unknown",NA,NA,NA,NA,NA,"04/19/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R5","04/19/2018 00:00:00","09-LSAL-7.6","N","N","ALSRNY","09-LSAL-7.6-04192018-WS","09-LSAL-7.6-04192018-WS","WS","N","Field",NA,"R1803477","Unknown",NA,NA,NA,NA,NA,"04/20/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R5","04/18/2018 00:00:00","10-SABL-14.6","N","N","ALSRNY","10-SABL-14.6-04182018-WS","10-SABL-14.6-04182018-WS","WS","N","Field",NA,"R1803477","Unknown",NA,NA,NA,NA,NA,"04/20/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R5","04/18/2018 00:00:00","10-BOQT-2.6","N","N","ALSRNY","10-BOQT-2.6-04182018-WS","10-BOQT-2.6-04182018-WS","WS","N","Field",NA,"R1803477","Unknown",NA,NA,NA,NA,NA,"04/20/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R5","04/18/2018 00:00:00","10-SARA-0.4","N","N","ALSRNY","10-SARA-0.4-04182018-WS","10-SARA-0.4-04182018-WS","WS","N","Field",NA,"R1803477","Unknown",NA,NA,NA,NA,NA,"04/20/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R6","04/17/2018 09:00:00","08-BLCK-8.0","N","N","ALSRNY","08-BLCK-8.0-04172018-WS","08-BLCK-8.0-04172018-WS","WS","N","Field",NA,"R1803478","Unknown",NA,NA,NA,NA,NA,"04/18/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R6","04/17/2018 11:00:00","09-GTCH-17.7","N","N","ALSRNY","09-GTCH-17.7-04172018-WS","09-GTCH-17.7-04172018-WS","WS","N","Field",NA,"R1803478","Unknown",NA,NA,NA,NA,NA,"04/18/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R6","04/17/2018 13:00:00","09-GRAS-7.8","N","N","ALSRNY","09-GRAS-7.8-04172018-WS","09-GRAS-7.8-04172018-WS","WS","N","Field",NA,"R1803478","Unknown",NA,NA,NA,NA,NA,"04/18/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R6","04/18/2018 09:00:00","08-BLCK-84.5","N","N","ALSRNY","08-BLCK-84.5-04182018-WS","08-BLCK-84.5-04182018-WS","WS","N","Field",NA,"R1803478","Unknown",NA,NA,NA,NA,NA,"04/19/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R6","04/18/2018 12:00:00","12-MOHK-79.5","N","N","ALSRNY","12-MOHK-79.5-04182018-WS","12-MOHK-79.5-04182018-WS","WS","N","Field",NA,"R1803478","Unknown",NA,NA,NA,NA,NA,"04/19/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R6","04/17/2018 09:00:00","08-BLCK-8.0","N","N","ALSRNY","08-BLCK-8.0-04172018-WS","08-BLCK-8.0-04172018-WS","WS","N","Field",NA,"R1803479","Unknown",NA,NA,NA,NA,NA,"04/18/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
