"SITE_ID","SITE_ID_CORR_IND","DEC_sample_type","data_provider","sys_sample_code","sample_name","sample_matrix_code","sample_type_code","sample_source","parent_sample_code","sample_delivery_group","sample_date","sys_loc_code","start_depth","end_depth","depth_unit","chain_of_custody","sent_to_lab_date","sample_receipt_date","sampler","sampling_company_code","sampling_reason","sampling_technique","task_code","collection_quarter","composite_yn","composite_desc","sample_class","custom_field_1","custom_field_2","custom_field_3","comment"
"03-NRUP-3.1","N","N","ALSRNY","03-NRUP-3.1-04282020-WSD","03-NRUP-3.1-04282020-W","WS","SD","Lab","03-NRUP-3.1-04282020-W","R2003457","04/28/2020 10:00:00","03-NRUP-3.1",NA,NA,NA,NA,NA,"04/28/2020","042720R8W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"07-KEUK-0.3","N","N","ALSRNY","07-KEUK-0.3-04282020-WSD","07-KEUK-0.3-04282020-W","WS","SD","Lab","07-KEUK-0.3-04282020-W","R2003457","04/28/2020 10:00:00","07-KEUK-0.3",NA,NA,NA,NA,NA,"04/28/2020","042720R8W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","357803-LCS1","LAB CONTROL SAMPLE","WQ","BS","Lab","","R2003457","05/04/2020 00:00:00","LAB CONTROL SAMPLE",NA,NA,NA,NA,NA,"","042720R8W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","357805-LCS1","LAB CONTROL SAMPLE","WQ","BS","Lab","","R2003457","05/04/2020 00:00:00","LAB CONTROL SAMPLE",NA,NA,NA,NA,NA,"","042720R8W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","357811-LCS1","LAB CONTROL SAMPLE","WQ","BS","Lab","","R2003457","05/04/2020 00:00:00","LAB CONTROL SAMPLE",NA,NA,NA,NA,NA,"","042720R8W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","357803-MB1","BLANK","WQ","LB","Lab","","R2003457","05/04/2020 00:00:00","BLANK",NA,NA,NA,NA,NA,"","042720R8W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","357805-MB1","BLANK","WQ","LB","Lab","","R2003457","05/04/2020 00:00:00","BLANK",NA,NA,NA,NA,NA,"","042720R8W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","357811-MB1","BLANK","WQ","LB","Lab","","R2003457","05/04/2020 00:00:00","BLANK",NA,NA,NA,NA,NA,"","042720R8W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"06-DILA-5.4","N","N","ALSRNY","06-DILA-5.4-04282020-W","06-DILA-5.4-04282020-W","WS","N","Field","","R2003499","04/28/2020 13:00:00","06-DILA-5.4",NA,NA,NA,NA,NA,"04/29/2020","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"14-WDEL-16.2","N","N","ALSRNY","14-WDEL-16.2-04282020-W","14-WDEL-16.2-04282020-W","WS","N","Field","","R2003499","04/28/2020 12:00:00","14-WDEL-16.2",NA,NA,NA,NA,NA,"04/29/2020","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-SCHO-14.6","N","N","ALSRNY","12-SCHO-14.6-04292020-W","12-SCHO-14.6-04292020-W","WS","N","Field","","R2003499","04/29/2020 13:00:00","12-SCHO-14.6",NA,NA,NA,NA,NA,"04/30/2020","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"11-HOOS-20.8","N","N","ALSRNY","11-HOOS-20.8-04292020-W","11-HOOS-20.8-04292020-W","WS","N","Field","","R2003499","04/29/2020 10:00:00","11-HOOS-20.8",NA,NA,NA,NA,NA,"04/30/2020","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","679247-MB1","Method Blank","WQ","LB","Lab","","R2003499","05/06/2020 03:20:00","Method Blank",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","678601-MB1","Method Blank","WQ","LB","Lab","","R2003499","04/29/2020 18:26:00","Method Blank",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","678791-MB1","Method Blank","WQ","LB","Lab","","R2003499","05/01/2020 20:30:00","Method Blank",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","678817-MB1","Method Blank","WQ","LB","Lab","","R2003499","05/01/2020 18:12:00","Method Blank",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","678710-MB1","Method Blank","WQ","LB","Lab","","R2003499","04/30/2020 18:24:00","Method Blank",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","357706-MB1","Method Blank","WQ","LB","Lab","","R2003499","04/29/2020 15:25:00","Method Blank",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
