"project_name","SITE_ID","SITE_ID_CORR_IND","sys_sample_code","sample_delivery_group","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"SCREENING_ERIE-NIAGARA","01-BSIS-2.0","N","01-BSIS-2.0-09152020-W","R2008541","Arsenic",2020-09-15 15:15:00,"7440-38-2","T",0.82,"ug/l",0.32,"ug/l",1,"J","J","estimated value due to lab error",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-2.0","N","01-BSIS-2.0-09152020-W","R2008541","Cadmium",2020-09-15 15:15:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-2.0","N","01-BSIS-2.0-09152020-W","R2008541","Calcium",2020-09-15 15:15:00,"7440-70-2","T",43300,"ug/l",110,"ug/l",1000,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-2.0","N","01-BSIS-2.0-09152020-W","R2008541","CHLORIDE (AS CL)",2020-09-15 15:15:00,"16887-00-6","T",97,"mg/l",0.5,"mg/l",2,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-2.0","N","01-BSIS-2.0-09152020-W","R2008541","Copper",2020-09-15 15:15:00,"7440-50-8","T",3.1,"ug/l",0.66,"ug/l",1,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-2.0","N","01-BSIS-2.0-09152020-W","R2008541","HARDNESS (AS CACO3)",2020-09-15 15:15:00,"HARD","T",142,"mg/l",NA,"mg/l",6.62,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-2.0","N","01-BSIS-2.0-09152020-W","R2008541","Iron",2020-09-15 15:15:00,"7439-89-6","T",108,"ug/l",20,"ug/l",100,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-2.0","N","01-BSIS-2.0-09152020-W","R2008541","Lead",2020-09-15 15:15:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-2.0","N","01-BSIS-2.0-09152020-W","R2008541","Magnesium",2020-09-15 15:15:00,"7439-95-4","T",8130,"ug/l",68,"ug/l",1000,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-2.0","N","01-BSIS-2.0-09152020-W","R2008541","Nickel",2020-09-15 15:15:00,"7440-02-0","T",1.4,"ug/l",0.26,"ug/l",1,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-2.0","N","01-BSIS-2.0-09152020-W","R2008541","Nitrate+Nitrite as Nitrogen",2020-09-15 15:15:00,"NO3NO2N","T",0.0032,"mg/l",0.0015,"mg/l",0.002,"","R","Precision error",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-2.0","N","01-BSIS-2.0-09152020-W","R2008541","Nitrogen",2020-09-15 15:15:00,"7727-37-9","T",0.53,"mg/l",NA,"mg/l",0.1,"","R","Equipment Blank error",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-2.0","N","01-BSIS-2.0-09152020-W","R2008541","Nitrogen, ammonia (As N)",2020-09-15 15:15:00,"7664-41-7","T",0.016,"mg/l",0.003,"mg/l",0.01,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-2.0","N","01-BSIS-2.0-09152020-W","R2008541","NITROGEN, KJELDAHL, TOTAL",2020-09-15 15:15:00,"KN","T",0.53,"mg/l",0.1,"mg/l",0.1,"","R","Equipment Blank error",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-2.0","N","01-BSIS-2.0-09152020-W","R2008541","NITROGEN, NITRATE (AS N)",2020-09-15 15:15:00,"14797-55-8","T",NA,"mg/l",NA,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-2.0","N","01-BSIS-2.0-09152020-W","R2008541","NITROGEN, NITRITE",2020-09-15 15:15:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-2.0","N","01-BSIS-2.0-09152020-W","R2008541","PHOSPHORUS, TOTAL (AS P)",2020-09-15 15:15:00,"7723-14-0","T",0.0108,"mg/l",0.0036,"mg/l",0.005,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-2.0","N","01-BSIS-2.0-09152020-W","R2008541","Silver",2020-09-15 15:15:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-2.0","N","01-BSIS-2.0-09152020-W","R2008541","TURBIDITY",2020-09-15 15:15:00,"TURB","T",1.9,"ntu",0.06,"ntu",1,"","R","Precision error",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-2.0","N","01-BSIS-2.0-09152020-W","R2008541","Zinc",2020-09-15 15:15:00,"7440-66-6","T",2.7,"ug/l",2.5,"ug/l",5,"J","J","estimated value due to lab error",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-8.6","N","01-BSIS-8.6-09152020-W","R2008541","ALKALINITY, TOTAL (AS CaCO3)",2020-09-15 16:00:00,"ALK","T",94,"mg/l",1.8,"mg/l",2,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-8.6","N","01-BSIS-8.6-09152020-W","R2008541","Aluminum",2020-09-15 16:00:00,"7429-90-5","T",32.5,"ug/l",2.3,"ug/l",10,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-8.6","N","01-BSIS-8.6-09152020-W","R2008541","Arsenic",2020-09-15 16:00:00,"7440-38-2","T",0.86,"ug/l",0.32,"ug/l",1,"J","J","estimated value due to lab error",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-8.6","N","01-BSIS-8.6-09152020-W","R2008541","Cadmium",2020-09-15 16:00:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-8.6","N","01-BSIS-8.6-09152020-W","R2008541","Calcium",2020-09-15 16:00:00,"7440-70-2","T",38800,"ug/l",110,"ug/l",1000,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-8.6","N","01-BSIS-8.6-09152020-W","R2008541","CHLORIDE (AS CL)",2020-09-15 16:00:00,"16887-00-6","T",60,"mg/l",0.5,"mg/l",2,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-8.6","N","01-BSIS-8.6-09152020-W","R2008541","Copper",2020-09-15 16:00:00,"7440-50-8","T",1.5,"ug/l",0.66,"ug/l",1,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-8.6","N","01-BSIS-8.6-09152020-W","R2008541","HARDNESS (AS CACO3)",2020-09-15 16:00:00,"HARD","T",129,"mg/l",NA,"mg/l",6.62,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-8.6","N","01-BSIS-8.6-09152020-W","R2008541","Iron",2020-09-15 16:00:00,"7439-89-6","T",270,"ug/l",20,"ug/l",100,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-8.6","N","01-BSIS-8.6-09152020-W","R2008541","Lead",2020-09-15 16:00:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-8.6","N","01-BSIS-8.6-09152020-W","R2008541","Magnesium",2020-09-15 16:00:00,"7439-95-4","T",7800,"ug/l",68,"ug/l",1000,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-8.6","N","01-BSIS-8.6-09152020-W","R2008541","Nickel",2020-09-15 16:00:00,"7440-02-0","T",1.3,"ug/l",0.26,"ug/l",1,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-8.6","N","01-BSIS-8.6-09152020-W","R2008541","Nitrate+Nitrite as Nitrogen",2020-09-15 16:00:00,"NO3NO2N","T",0.0082,"mg/l",0.0015,"mg/l",0.002,"","R","Precision error",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-8.6","N","01-BSIS-8.6-09152020-W","R2008541","Nitrogen",2020-09-15 16:00:00,"7727-37-9","T",0.49,"mg/l",NA,"mg/l",0.1,"","R","Equipment Blank error",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-8.6","N","01-BSIS-8.6-09152020-W","R2008541","Nitrogen, ammonia (As N)",2020-09-15 16:00:00,"7664-41-7","T",0.022,"mg/l",0.003,"mg/l",0.01,"","R","Equipment Blank error",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-8.6","N","01-BSIS-8.6-09152020-W","R2008541","NITROGEN, KJELDAHL, TOTAL",2020-09-15 16:00:00,"KN","T",0.48,"mg/l",0.1,"mg/l",0.1,"","R","Equipment Blank error",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-8.6","N","01-BSIS-8.6-09152020-W","R2008541","NITROGEN, NITRATE (AS N)",2020-09-15 16:00:00,"14797-55-8","T",NA,"mg/l",NA,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-8.6","N","01-BSIS-8.6-09152020-W","R2008541","NITROGEN, NITRITE",2020-09-15 16:00:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-8.6","N","01-BSIS-8.6-09152020-W","R2008541","PHOSPHORUS, TOTAL (AS P)",2020-09-15 16:00:00,"7723-14-0","T",0.0112,"mg/l",0.0036,"mg/l",0.005,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-8.6","N","01-BSIS-8.6-09152020-W","R2008541","Silver",2020-09-15 16:00:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-8.6","N","01-BSIS-8.6-09152020-W","R2008541","TURBIDITY",2020-09-15 16:00:00,"TURB","T",5.8,"ntu",0.06,"ntu",1,"","R","Precision error",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BSIS-8.6","N","01-BSIS-8.6-09152020-W","R2008541","Zinc",2020-09-15 16:00:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BUFC-2.2","N","01-BUFC-2.2-09152020-W","R2008542","ALKALINITY, TOTAL (AS CaCO3)",2020-09-15 14:45:00,"ALK","T",145,"mg/l",1.8,"mg/l",2,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BUFC-2.2","N","01-BUFC-2.2-09152020-W","R2008542","Aluminum",2020-09-15 14:45:00,"7429-90-5","T",39.2,"ug/l",2.3,"ug/l",10,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BUFC-2.2","N","01-BUFC-2.2-09152020-W","R2008542","Arsenic",2020-09-15 14:45:00,"7440-38-2","T",0.74,"ug/l",0.32,"ug/l",1,"J","J","estimated value due to lab error",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BUFC-2.2","N","01-BUFC-2.2-09152020-W","R2008542","Cadmium",2020-09-15 14:45:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BUFC-2.2","N","01-BUFC-2.2-09152020-W","R2008542","Calcium",2020-09-15 14:45:00,"7440-70-2","T",47100,"ug/l",110,"ug/l",1000,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BUFC-2.2","N","01-BUFC-2.2-09152020-W","R2008542","CHLORIDE (AS CL)",2020-09-15 14:45:00,"16887-00-6","T",57.8,"mg/l",0.5,"mg/l",2,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BUFC-2.2","N","01-BUFC-2.2-09152020-W","R2008542","Copper",2020-09-15 14:45:00,"7440-50-8","T",1.8,"ug/l",0.66,"ug/l",1,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BUFC-2.2","N","01-BUFC-2.2-09152020-W","R2008542","HARDNESS (AS CACO3)",2020-09-15 14:45:00,"HARD","T",176,"mg/l",NA,"mg/l",6.62,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BUFC-2.2","N","01-BUFC-2.2-09152020-W","R2008542","Iron",2020-09-15 14:45:00,"7439-89-6","T",96.4,"ug/l",20,"ug/l",100,"J","J","estimated value due to lab error",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BUFC-2.2","N","01-BUFC-2.2-09152020-W","R2008542","Lead",2020-09-15 14:45:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BUFC-2.2","N","01-BUFC-2.2-09152020-W","R2008542","Magnesium",2020-09-15 14:45:00,"7439-95-4","T",14300,"ug/l",68,"ug/l",1000,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BUFC-2.2","N","01-BUFC-2.2-09152020-W","R2008542","Nickel",2020-09-15 14:45:00,"7440-02-0","T",1.8,"ug/l",0.26,"ug/l",1,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BUFC-2.2","N","01-BUFC-2.2-09152020-W","R2008542","Nitrate+Nitrite as Nitrogen",2020-09-15 14:45:00,"NO3NO2N","T",NA,"mg/l",0.0015,"mg/l",0.002,"U","R","Analyte was analyzed for but not detected ; Precision error",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BUFC-2.2","N","01-BUFC-2.2-09152020-W","R2008542","Nitrogen",2020-09-15 14:45:00,"7727-37-9","T",0.33,"mg/l",NA,"mg/l",0.1,"","R","Equipment Blank error",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BUFC-2.2","N","01-BUFC-2.2-09152020-W","R2008542","Nitrogen, ammonia (As N)",2020-09-15 14:45:00,"7664-41-7","T",0.015,"mg/l",0.003,"mg/l",0.01,"","A","",2021-04-13
"SCREENING_ERIE-NIAGARA","01-BUFC-2.2","N","01-BUFC-2.2-09152020-W","R2008542","NITROGEN, KJELDAHL, TOTAL",2020-09-15 14:45:00,"KN","T",0.33,"mg/l",0.1,"mg/l",0.1,"","R","Equipment Blank error",2021-04-13
