"SITE_ID","SITE_ID_CORR_IND","DEC_sample_type","data_provider","sys_sample_code","sample_name","sample_matrix_code","sample_type_code","sample_source","parent_sample_code","sample_delivery_group","sample_date","sys_loc_code","start_depth","end_depth","depth_unit","chain_of_custody","sent_to_lab_date","sample_receipt_date","sampler","sampling_company_code","sampling_reason","sampling_technique","task_code","collection_quarter","composite_yn","composite_desc","sample_class","custom_field_1","custom_field_2","custom_field_3","comment"
"00-QAQC-0.0","N","LAB_INTERNAL","ALSRNY","376466-LCS1","Lab Control Sample","WQ","BS","Lab","","R2102425","03/28/2021 12:26:00","Lab Control Sample",NA,NA,NA,NA,NA,"","031521CO2W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"00-QAQC-0.0","N","LAB_INTERNAL","ALSRNY","716706-LCS1","Lab Control Sample","WQ","BS","Lab","","R2102425","03/18/2021 19:44:00","Lab Control Sample",NA,NA,NA,NA,NA,"","031521CO2W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"00-QAQC-0.0","N","LAB_INTERNAL","ALSRNY","376006-LCS1","Lab Control Sample","WQ","BS","Lab","","R2102425","03/18/2021 15:45:00","Lab Control Sample",NA,NA,NA,NA,NA,"","031521CO2W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"00-QAQC-0.0","N","LAB_INTERNAL","ALSRNY","376467-LCS1","Lab Control Sample","WQ","BS","Lab","","R2102425","03/28/2021 12:26:00","Lab Control Sample",NA,NA,NA,NA,NA,"","031521CO2W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"00-QAQC-0.0","N","LAB_INTERNAL","ALSRNY","716881-LCS1","Lab Control Sample","WQ","BS","Lab","","R2102425","03/22/2021 09:30:00","Lab Control Sample",NA,NA,NA,NA,NA,"","031521CO2W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"00-QAQC-0.0","N","LAB_INTERNAL","ALSRNY","716707-LCS2","Lab Control Sample","WQ","BS","Lab","","R2102425","03/18/2021 20:26:00","Lab Control Sample",NA,NA,NA,NA,NA,"","031521CO2W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-CAJO-5.1","N","N","ALSRNY","12-CAJO-5.1-03162021-WDUP","12-CAJO-5.1-03162021-W","WS","LR","Lab","12-CAJO-5.1-03162021-W","R2102425","03/16/2021 11:33:00","12-CAJO-5.1",NA,NA,NA,NA,NA,"03/17/2021","031521CO2W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-CAJO-5.1","N","N","ALSRNY","12-CAJO-5.1-03162021-WMS","12-CAJO-5.1-03162021-W","WS","MS","Lab","12-CAJO-5.1-03162021-W","R2102425","03/16/2021 11:33:00","12-CAJO-5.1",NA,NA,NA,NA,NA,"03/17/2021","031521CO2W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-CAJO-5.1","N","N","ALSRNY","12-CAJO-5.1-03162021-W MS","12-CAJO-5.1-03162021-W","WS","MS","Lab","12-CAJO-5.1-03162021-W","R2102425","03/16/2021 11:33:00","12-CAJO-5.1",NA,NA,NA,NA,NA,"03/17/2021","031521CO2W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-CAJO-5.1","N","N","ALSRNY","12-CAJO-5.1-03162021-WSD","12-CAJO-5.1-03162021-W","WS","SD","Lab","12-CAJO-5.1-03162021-W","R2102425","03/16/2021 11:33:00","12-CAJO-5.1",NA,NA,NA,NA,NA,"03/17/2021","031521CO2W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
