"project_name","SITE_ID","SITE_ID_CORR_IND","sys_sample_code","sample_delivery_group","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","lab_anl_method_name","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-08172021-W","R2108376","copper",2021-08-17 12:00:00,"7440-50-8","T",0.96,"ug/l","E200.8",0.66,"ug/l",1,"J","J","estimated value due to lab error",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-08172021-W","R2108376","hardness (as caco3)",2021-08-17 12:00:00,"HARD","T",234,"mg/l","SM2340B",NA,"mg/l",6.62,"","A","",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-08172021-W","R2108376","iron",2021-08-17 12:00:00,"7439-89-6","T",31,"ug/l","E200.7",20,"ug/l",100,"J","J","estimated value due to lab error",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-08172021-W","R2108376","lead",2021-08-17 12:00:00,"7439-92-1","T",NA,"ug/l","E200.8",0.19,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-08172021-W","R2108376","magnesium",2021-08-17 12:00:00,"7439-95-4","T",17100,"ug/l","E200.7",68,"ug/l",1000,"","A","",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-08172021-W","R2108376","nickel",2021-08-17 12:00:00,"7440-02-0","T",0.85,"ug/l","E200.8",0.46,"ug/l",1,"J","J","estimated value due to lab error",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-08172021-W","R2108376","nitrate+nitrite as nitrogen",2021-08-17 12:00:00,"NO3NO2N","T",3.79,"mg/l","E353.2",0.008,"mg/l",0.01,"","A","",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-08172021-W","R2108376","nitrogen",2021-08-17 12:00:00,"7727-37-9","T",4.06,"mg/l","Calculation",NA,"mg/l",0.1,"","A","",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-08172021-W","R2108376","nitrogen, ammonia (as n)",2021-08-17 12:00:00,"7664-41-7","T",NA,"mg/l","E350.1",0.003,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-08172021-W","R2108376","nitrogen, kjeldahl, total",2021-08-17 12:00:00,"KN","T",0.27,"mg/l","E351.2",0.1,"mg/l",0.1,"","R","Equipment Blank error",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-08172021-W","R2108376","nitrogen, nitrate (as n)",2021-08-17 12:00:00,"14797-55-8","T",3.79,"mg/l","Calculation",NA,"mg/l",0.01,"","A","",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-08172021-W","R2108376","nitrogen, nitrite",2021-08-17 12:00:00,"14797-65-0","T",NA,"mg/l","E353.2",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-08172021-W","R2108376","phosphorus, total (as p)",2021-08-17 12:00:00,"7723-14-0","T",0.006,"mg/l","E365.1",0.0036,"mg/l",0.005,"","A","",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-08172021-W","R2108376","silver",2021-08-17 12:00:00,"7440-22-4","T",NA,"ug/l","E200.8",0.042,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-08172021-W","R2108376","turbidity",2021-08-17 12:00:00,"TURB","T",2.1,"ntu","E180.1",0.06,"ntu",1,"","A","",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-08172021-W","R2108376","zinc",2021-08-17 12:00:00,"7440-66-6","T",NA,"ug/l","E200.8",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-09212021-W","R2109830","alkalinity, total (as caco3)",2021-09-21 11:45:00,"ALK","T",233,"mg/l","SM 2320 B",1.8,"mg/l",2,"","A","",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-09212021-W","R2109830","aluminum",2021-09-21 11:45:00,"7429-90-5","T",29.8,"ug/l","E200.8",7.6,"ug/l",10,"","A","",2022-02-17
