"project_name","SITE_ID","SITE_ID_CORR_IND","sys_sample_code","sample_delivery_group","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","lab_anl_method_name","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"PFAS_PW","01-NIAG-17.8","N","01-NIAG-17.8-08242021-W","R2108642","cadmium",2021-08-24 16:15:00,"7440-43-9","T",NA,"ug/l","E200.8",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2022-02-17
"PFAS_PW","01-NIAG-17.8","N","01-NIAG-17.8-08242021-W","R2108642","calcium",2021-08-24 16:15:00,"7440-70-2","T",30300,"ug/l","E200.7",110,"ug/l",1000,"","R","Precision error",2022-02-17
"PFAS_PW","01-NIAG-17.8","N","01-NIAG-17.8-08242021-W","R2108642","chloride (as cl)",2021-08-24 16:15:00,"16887-00-6","T",15.9,"mg/l","E300.0",0.5,"mg/l",2,"","A","",2022-02-17
"PFAS_PW","01-NIAG-17.8","N","01-NIAG-17.8-08242021-W","R2108642","copper",2021-08-24 16:15:00,"7440-50-8","T",0.97,"ug/l","E200.8",0.66,"ug/l",1,"J","R","estimated value due to lab error ; Precision error",2022-02-17
"PFAS_PW","01-NIAG-17.8","N","01-NIAG-17.8-08242021-W","R2108642","hardness (as caco3)",2021-08-24 16:15:00,"HARD","T",109,"mg/l","SM2340B",NA,"mg/l",6.62,"","A","",2022-02-17
"PFAS_PW","01-NIAG-17.8","N","01-NIAG-17.8-08242021-W","R2108642","iron",2021-08-24 16:15:00,"7439-89-6","T",28.9,"ug/l","E200.7",20,"ug/l",100,"EJ","R","estimated value due to lab error ; Precision error",2022-02-17
"PFAS_PW","01-NIAG-17.8","N","01-NIAG-17.8-08242021-W","R2108642","lead",2021-08-24 16:15:00,"7439-92-1","T",NA,"ug/l","E200.8",0.19,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2022-02-17
"PFAS_PW","01-NIAG-17.8","N","01-NIAG-17.8-08242021-W","R2108642","magnesium",2021-08-24 16:15:00,"7439-95-4","T",8030,"ug/l","E200.7",68,"ug/l",1000,"","A","",2022-02-17
"PFAS_PW","01-NIAG-17.8","N","01-NIAG-17.8-08242021-W","R2108642","nickel",2021-08-24 16:15:00,"7440-02-0","T",0.9,"ug/l","E200.8",0.46,"ug/l",1,"J","R","estimated value due to lab error ; Precision error",2022-02-17
"PFAS_PW","01-NIAG-17.8","N","01-NIAG-17.8-08242021-W","R2108642","nitrate+nitrite as nitrogen",2021-08-24 16:15:00,"NO3NO2N","T",0.0266,"mg/l","E353.2",0.0015,"mg/l",0.002,"","A","",2022-02-17
