"project_name","SITE_ID","SITE_ID_CORR_IND","sys_sample_code","sample_delivery_group","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","lab_anl_method_name","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"SCRN_ALLEG-CO1","02-CASS-2.3","N","02-CASS-2.3-09162021-W","R2109607","alkalinity, total (as caco3)",2021-09-16 09:00:00,"ALK","T",77.6,"mg/l","SM 2320 B",1.8,"mg/l",2,"","A","",2021-10-27
"SCRN_ALLEG-CO1","02-CASS-2.3","N","02-CASS-2.3-09162021-W","R2109607","aluminum",2021-09-16 09:00:00,"7429-90-5","T",533,"ug/l","E200.8",76,"ug/l",100,"","A","",2021-10-27
"SCRN_ALLEG-CO1","02-CASS-2.3","N","02-CASS-2.3-09162021-W","R2109607","arsenic",2021-09-16 09:00:00,"7440-38-2","T",3,"ug/l","E200.8",0.32,"ug/l",1,"","A","",2021-10-27
"SCRN_ALLEG-CO1","02-CASS-2.3","N","02-CASS-2.3-09162021-W","R2109607","cadmium",2021-09-16 09:00:00,"7440-43-9","T",NA,"ug/l","E200.8",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-10-27
"SCRN_ALLEG-CO1","02-CASS-2.3","N","02-CASS-2.3-09162021-W","R2109607","calcium",2021-09-16 09:00:00,"7440-70-2","T",25700,"ug/l","E200.7",110,"ug/l",1000,"","A","",2021-10-27
"SCRN_ALLEG-CO1","02-CASS-2.3","N","02-CASS-2.3-09162021-W","R2109607","chloride (as cl)",2021-09-16 09:00:00,"16887-00-6","T",32.4,"mg/l","E300.0",0.5,"mg/l",2,"","A","",2021-10-27
"SCRN_ALLEG-CO1","02-CASS-2.3","N","02-CASS-2.3-09162021-W","R2109607","copper",2021-09-16 09:00:00,"7440-50-8","T",3.8,"ug/l","E200.8",0.66,"ug/l",1,"","A","",2021-10-27
"SCRN_ALLEG-CO1","02-CASS-2.3","N","02-CASS-2.3-09162021-W","R2109607","hardness (as caco3)",2021-09-16 09:00:00,"HARD","T",85.2,"mg/l","SM2340B",NA,"mg/l",6.62,"","A","",2021-10-27
"SCRN_ALLEG-CO1","02-CASS-2.3","N","02-CASS-2.3-09162021-W","R2109607","iron",2021-09-16 09:00:00,"7439-89-6","T",1190,"ug/l","E200.7",20,"ug/l",100,"","A","",2021-10-27
"SCRN_ALLEG-CO1","02-CASS-2.3","N","02-CASS-2.3-09162021-W","R2109607","lead",2021-09-16 09:00:00,"7439-92-1","T",1.7,"ug/l","E200.8",0.19,"ug/l",1,"","A","",2021-10-27
