"SITE_ID","SITE_ID_CORR_IND","DEC_sample_type","data_provider","sys_sample_code","sample_name","sample_matrix_code","sample_type_code","sample_source","parent_sample_code","sample_delivery_group","sample_date","sys_loc_code","start_depth","end_depth","depth_unit","chain_of_custody","sent_to_lab_date","sample_receipt_date","sampler","sampling_company_code","sampling_reason","sampling_technique","task_code","collection_quarter","composite_yn","composite_desc","sample_class","custom_field_1","custom_field_2","custom_field_3","comment"
"13-ESOP-16.1","N","N","ALSRNY","13ESOP-16.1_070517_WS","13ESOP-16.1_070517_WS","WS","N","Field","","R1706086","07/05/2017 09:30:00","13ESOP-16.1_070517_WS",NA,NA,NA,NA,NA,"07/06/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-ESOP-21.7","N","N","ALSRNY","13ESOP-21.7_070517_WS","13ESOP-21.7_070517_WS","WS","N","Field","","R1706086","07/05/2017 10:30:00","13ESOP-21.7_070517_WS",NA,NA,NA,NA,NA,"07/06/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-ROND-9.9","N","N","ALSRNY","13ROND-9.9_070517_WS","13ROND-9.9_070517_WS","WS","N","Field","","R1706086","07/05/2017 11:30:00","13ROND-9.9_070517_WS",NA,NA,NA,NA,NA,"07/06/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-ROND_T6-1.9","Y","N_DUPPARENT","ALSRNY","13ROND-T6-1.9_070517_WS","13ROND-T6-1.9_070517_WS","WS","N","Field","","R1706086","07/05/2017 13:15:00","13ROND-T6-1.9_070517_WS",NA,NA,NA,NA,NA,"07/06/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-ROND_T6-1.9","Y","DUP","ALSRNY","13ROND-T6-1.9 DUP_070517_WS","13ROND-T6-1.9 DUP_070517_WS","WS","N","Field","","R1706086","07/05/2017 13:15:00","13ROND-T6-1.9 DUP_070517_WS",NA,NA,NA,NA,NA,"07/06/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-KLEI-0.1","N","N","ALSRNY","13KLEI-0.1_070517_WS","13KLEI-0.1_070517_WS","WS","N","Field","","R1706086","07/05/2017 09:30:00","13KLEI-0.1_070517_WS",NA,NA,NA,NA,NA,"07/06/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-WALK_T13-1.3","Y","N","ALSRNY","13WALK-T13-1.3_070517_WS","13WALK-T13-1.3_070517_WS","WS","N","Field","","R1706086","07/05/2017 10:00:00","13WALK-T13-1.3_070517_WS",NA,NA,NA,NA,NA,"07/06/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-WALK-13.3","N","N_DUPPARENT","ALSRNY","13WALK-13.3_070517_WS","13WALK-13.3_070517_WS","WS","N","Field","","R1706086","07/05/2017 11:00:00","13WALK-13.3_070517_WS",NA,NA,NA,NA,NA,"07/06/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-WALK-15.0","N","N","ALSRNY","13WALK-15.0_070517_WS","13WALK-15.0_070517_WS","WS","N","Field","","R1706086","07/05/2017 11:45:00","13WALK-15.0_070517_WS",NA,NA,NA,NA,NA,"07/06/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-WALK-13.3","N","DUP","ALSRNY","13WALK-13.3 DUP_070517_WS","13WALK-13.3 DUP_070517_WS","WS","N","Field","","R1706086","07/05/2017 11:00:00","13WALK-13.3 DUP_070517_WS",NA,NA,NA,NA,NA,"07/06/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-WALK-15.0","N","EB","ALSRNY","13WALK-15.0EB_070517_WS","13WALK-15.0EB_070517_WS","WS","N","Field","","R1706086","07/05/2017 11:45:00","13WALK-15.0EB_070517_WS",NA,NA,NA,NA,NA,"07/06/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-ROND-9.9","N","EB","ALSRNY","13ROND-9.9EB_070517_WS","13ROND-9.9EB_070517_WS","WS","N","Field","","R1706086","07/05/2017 11:45:00","13ROND-9.9EB_070517_WS",NA,NA,NA,NA,NA,"07/06/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552987-MB1","Method Blank","WQ","LB","Lab","","R1706086","07/10/2017 21:09:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552813-MB1","Method Blank","WQ","LB","Lab","","R1706086","07/07/2017 17:12:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552825-MB1","Method Blank","WQ","LB","Lab","","R1706086","07/07/2017 18:34:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552789-MB1","Method Blank","WQ","LB","Lab","","R1706086","07/08/2017 12:18:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552793-MB1","Method Blank","WQ","LB","Lab","","R1706086","07/06/2017 16:17:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","292371-MB1","Method Blank","WQ","LB","Lab","","R1706086","07/07/2017 15:30:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552759-MB1","Method Blank","WQ","LB","Lab","","R1706086","07/06/2017 15:00:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552814-MB2","Method Blank","WQ","LB","Lab","","R1706086","07/07/2017 23:37:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552827-MB2","Method Blank","WQ","LB","Lab","","R1706086","07/07/2017 22:47:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552790-MB2","Method Blank","WQ","LB","Lab","","R1706086","07/08/2017 12:51:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","292993-MB2","Method Blank","WQ","LB","Lab","","R1706086","07/17/2017 13:52:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552976-MB3","Method Blank","WQ","LB","Lab","","R1706086","07/10/2017 11:16:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","553044-MB3","Method Blank","WQ","LB","Lab","","R1706086","07/10/2017 15:47:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","553387-MB4","Method Blank","WQ","LB","Lab","","R1706086","07/12/2017 10:53:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552987-LCS1","Lab Control Sample","WQ","BS","Lab","","R1706086","07/10/2017 21:33:00","Lab Control Sample",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552813-LCS1","Lab Control Sample","WQ","BS","Lab","","R1706086","07/07/2017 17:28:00","Lab Control Sample",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552825-LCS1","Lab Control Sample","WQ","BS","Lab","","R1706086","07/07/2017 18:45:00","Lab Control Sample",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552789-LCS1","Lab Control Sample","WQ","BS","Lab","","R1706086","07/08/2017 12:19:00","Lab Control Sample",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552793-LCS1","Lab Control Sample","WQ","BS","Lab","","R1706086","07/06/2017 16:18:00","Lab Control Sample",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","292371-LCS1","Lab Control Sample","WQ","BS","Lab","","R1706086","07/07/2017 15:30:00","Lab Control Sample",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552814-LCS2","Lab Control Sample","WQ","BS","Lab","","R1706086","07/07/2017 23:53:00","Lab Control Sample",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552827-LCS2","Lab Control Sample","WQ","BS","Lab","","R1706086","07/07/2017 22:58:00","Lab Control Sample",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552790-LCS2","Lab Control Sample","WQ","BS","Lab","","R1706086","07/08/2017 12:52:00","Lab Control Sample",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","292993-LCS2","Lab Control Sample","WQ","BS","Lab","","R1706086","07/17/2017 13:52:00","Lab Control Sample",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552976-LCS3","Lab Control Sample","WQ","BS","Lab","","R1706086","07/10/2017 11:32:00","Lab Control Sample",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","553044-LCS3","Lab Control Sample","WQ","BS","Lab","","R1706086","07/10/2017 15:57:00","Lab Control Sample",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","553387-LCS4","Lab Control Sample","WQ","BS","Lab","","R1706086","07/12/2017 11:09:00","Lab Control Sample",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-ROND-9.9","N","N","ALSRNY","13ROND-9.9_070517_WSDUP","13ROND-9.9_070517_WS","WS","LR","Lab","13ROND-9.9_070517_WS","R1706086","07/05/2017 11:30:00","13ROND-9.9_070517_WS",NA,NA,NA,NA,NA,"07/06/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-ROND-9.9","N","EB","ALSRNY","13ROND-9.9EB_070517_WSDUP","13ROND-9.9EB_070517_WS","WS","LR","Lab","13ROND-9.9EB_070517_WS","R1706086","07/05/2017 11:45:00","13ROND-9.9EB_070517_WS",NA,NA,NA,NA,NA,"07/06/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-ROND-9.9","N","N","ALSRNY","13ROND-9.9_070517_WSMS","13ROND-9.9_070517_WS","WS","MS","Lab","13ROND-9.9_070517_WS","R1706086","07/05/2017 11:30:00","13ROND-9.9_070517_WS",NA,NA,NA,NA,NA,"07/06/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-ROND-9.9","N","EB","ALSRNY","13ROND-9.9EB_070517_WSMS","13ROND-9.9EB_070517_WS","WS","MS","Lab","13ROND-9.9EB_070517_WS","R1706086","07/05/2017 11:45:00","13ROND-9.9EB_070517_WS",NA,NA,NA,NA,NA,"07/06/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-ROND-9.9","N","N","ALSRNY","13ROND-9.9_070517_WSMSD","13ROND-9.9_070517_WS","WS","SD","Lab","13ROND-9.9_070517_WS","R1706086","07/05/2017 11:30:00","13ROND-9.9_070517_WS",NA,NA,NA,NA,NA,"07/06/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-ROND-9.9","N","EB","ALSRNY","13ROND-9.9EB_070517_WSMSD","13ROND-9.9EB_070517_WS","WS","SD","Lab","13ROND-9.9EB_070517_WS","R1706086","07/05/2017 11:45:00","13ROND-9.9EB_070517_WS",NA,NA,NA,NA,NA,"07/06/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","292434-LCS1","LAB CONTROL SAMPLE","WQ","BS","Lab","","R1706086","07/10/2017 00:00:00","LAB CONTROL SAMPLE",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","292427-LCS1","LAB CONTROL SAMPLE","WQ","BS","Lab","","R1706086","07/10/2017 00:00:00","LAB CONTROL SAMPLE",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","292434-MB1","BLANK","WQ","LB","Lab","","R1706086","07/10/2017 00:00:00","BLANK",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","292427-MB1","BLANK","WQ","LB","Lab","","R1706086","07/10/2017 00:00:00","BLANK",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PETK-6.1","N","N","ALSRNY","13PETK-6.1_070617_WS","13PETK-6.1_070617_WS","WS","N","Field","","R1706168","07/06/2017 09:30:00","13PETK-6.1_070617_WS",NA,NA,NA,NA,NA,"07/07/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-XSDK-4.2","N","N","ALSRNY","13XSDK-4.2_070617_WS","13XSDK-4.2_070617_WS","WS","N","Field","","R1706168","07/06/2017 11:00:00","13XSDK-4.2_070617_WS",NA,NA,NA,NA,NA,"07/07/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-PETK-6.1","N","EB","ALSRNY","13PETK-6.1EB_070617_WS","13PETK-6.1EB_070617_WS","WS","N","Field","","R1706168","07/06/2017 10:30:00","13PETK-6.1EB_070617_WS",NA,NA,NA,NA,NA,"07/07/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-XSTK-4.8","N","N","ALSRNY","13XSTK-4.8_070617_WS","13XSTK-4.8_070617_WS","WS","N","Field","","R1706168","07/06/2017 12:30:00","13XSTK-4.8_070617_WS",NA,NA,NA,NA,NA,"07/07/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-XFBK-1.2","N","N","ALSRNY","13XFBK-1.2_070617_WS","13XFBK-1.2_070617_WS","WS","N","Field","","R1706168","07/06/2017 14:30:00","13XFBK-1.2_070617_WS",NA,NA,NA,NA,NA,"07/07/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-XFBK-0.1","N","N_DUPPARENT","ALSRNY","13XFBK-0.1_070617_WS","13XFBK-0.1_070617_WS","WS","N","Field","","R1706168","07/06/2017 16:00:00","13XFBK-0.1_070617_WS",NA,NA,NA,NA,NA,"07/07/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-XFBK-0.1","N","DUP","ALSRNY","13XFBK-0.1 Dup_070617_WS","13XFBK-0.1 Dup_070617_WS","WS","N","Field","","R1706168","07/06/2017 16:15:00","13XFBK-0.1 Dup_070617_WS",NA,NA,NA,NA,NA,"07/07/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-KROM-1.1","N","N","ALSRNY","13KROM-1.1_070617_WS","13KROM-1.1_070617_WS","WS","N","Field","","R1706168","07/06/2017 08:00:00","13KROM-1.1_070617_WS",NA,NA,NA,NA,NA,"07/07/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-WYNT-0.7","N","N","ALSRNY","13WYNT-0.7_070617_WS","13WYNT-0.7_070617_WS","WS","N","Field","","R1706168","07/06/2017 09:00:00","13WYNT-0.7_070617_WS",NA,NA,NA,NA,NA,"07/07/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-POST-0.8","N","N","ALSRNY","13POST-0.8_070617_WS","13POST-0.8_070617_WS","WS","N","Field","","R1706168","07/06/2017 09:45:00","13POST-0.8_070617_WS",NA,NA,NA,NA,NA,"07/07/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-POST-18.4","N","N","ALSRNY","13POST-18.4_070617_WS","13POST-18.4_070617_WS","WS","N","Field","","R1706168","07/06/2017 11:00:00","13POST-18.4_070617_WS",NA,NA,NA,NA,NA,"07/07/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-BLAG-3.4","N","N_DUPPARENT","ALSRNY","13BLAG-3.4_070617_WS","13BLAG-3.4_070617_WS","WS","N","Field","","R1706168","07/06/2017 12:00:00","13BLAG-3.4_070617_WS",NA,NA,NA,NA,NA,"07/07/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-KIND-39.4","N","N","ALSRNY","13KIND-39.4_070617_WS","13KIND-39.4_070617_WS","WS","N","Field","","R1706168","07/06/2017 12:30:00","13KIND-39.4_070617_WS",NA,NA,NA,NA,NA,"07/07/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-KIND-42.8","N","N","ALSRNY","13KIND-42.8_070617_WS","13KIND-42.8_070617_WS","WS","N","Field","","R1706168","07/06/2017 13:30:00","13KIND-42.8_070617_WS",NA,NA,NA,NA,NA,"07/07/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-MILL-6.7","N","N","ALSRNY","13MILL-6.7_070617_WS","13MILL-6.7_070617_WS","WS","N","Field","","R1706168","07/06/2017 14:30:00","13MILL-6.7_070617_WS",NA,NA,NA,NA,NA,"07/07/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-MILL-6.7","N","EB","ALSRNY","13MILL-6.7EB_070617_WS","13MILL-6.7EB_070617_WS","WS","N","Field","","R1706168","07/06/2017 14:30:00","13MILL-6.7EB_070617_WS",NA,NA,NA,NA,NA,"07/07/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-BLAG-3.4","N","DUP","ALSRNY","13BLAG-3.4 Dup_070617_WS","13BLAG-3.4 Dup_070617_WS","WS","N","Field","","R1706168","07/06/2017 12:00:00","13BLAG-3.4 Dup_070617_WS",NA,NA,NA,NA,NA,"07/07/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552986-MB1","Method Blank","WQ","LB","Lab","","R1706168","07/10/2017 19:08:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552978-MB1","Method Blank","WQ","LB","Lab","","R1706168","07/10/2017 17:41:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552988-MB1","Method Blank","WQ","LB","Lab","","R1706168","07/10/2017 11:33:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552790-MB1","Method Blank","WQ","LB","Lab","","R1706168","07/08/2017 12:51:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552794-MB1","Method Blank","WQ","LB","Lab","","R1706168","07/07/2017 10:01:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","292627-MB1","Method Blank","WQ","LB","Lab","","R1706168","07/12/2017 10:39:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552763-MB1","Method Blank","WQ","LB","Lab","","R1706168","07/07/2017 17:30:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552987-MB2","Method Blank","WQ","LB","Lab","","R1706168","07/10/2017 21:09:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552980-MB2","Method Blank","WQ","LB","Lab","","R1706168","07/11/2017 00:06:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","553044-MB2","Method Blank","WQ","LB","Lab","","R1706168","07/10/2017 15:47:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552791-MB2","Method Blank","WQ","LB","Lab","","R1706168","07/08/2017 13:24:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552851-MB2","Method Blank","WQ","LB","Lab","","R1706168","07/07/2017 10:33:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","553176-MB3","Method Blank","WQ","LB","Lab","","R1706168","07/11/2017 09:56:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","553045-MB3","Method Blank","WQ","LB","Lab","","R1706168","07/10/2017 20:00:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","553178-MB4","Method Blank","WQ","LB","Lab","","R1706168","07/11/2017 16:22:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","553173-MB4","Method Blank","WQ","LB","Lab","","R1706168","07/11/2017 18:42:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","553179-MB","Method Blank","WQ","LB","Lab","","R1706168","07/11/2017 22:47:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552986-LCS1","Lab Control Sample","WQ","BS","Lab","","R1706168","07/10/2017 19:29:00","Lab Control Sample",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552978-LCS1","Lab Control Sample","WQ","BS","Lab","","R1706168","07/10/2017 17:57:00","Lab Control Sample",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552988-LCS1","Lab Control Sample","WQ","BS","Lab","","R1706168","07/10/2017 11:44:00","Lab Control Sample",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552790-LCS1","Lab Control Sample","WQ","BS","Lab","","R1706168","07/08/2017 12:52:00","Lab Control Sample",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","552794-LCS1","Lab Control Sample","WQ","BS","Lab","","R1706168","07/07/2017 10:03:00","Lab Control Sample",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
