"SITE_ID","SITE_ID_CORR_IND","DEC_sample_type","data_provider","sys_sample_code","sample_name","sample_matrix_code","sample_type_code","sample_source","parent_sample_code","sample_delivery_group","sample_date","sys_loc_code","start_depth","end_depth","depth_unit","chain_of_custody","sent_to_lab_date","sample_receipt_date","sampler","sampling_company_code","sampling_reason","sampling_technique","task_code","collection_quarter","composite_yn","composite_desc","sample_class","custom_field_1","custom_field_2","custom_field_3","comment"
"12-CANW-72.3","N","N_DUPPARENT","ALSRNY","12-CANW-72.3-05072019-WDUP","12-CANW-72.3-05072019-W","WS","LR","Lab","12-CANW-72.3-05072019-W","R1904063","05/07/2019 12:00:00","12-CANW-72.3",NA,NA,NA,NA,NA,"05/08/2019",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-CANW-72.3","N","N_DUPPARENT","ALSRNY","12-CANW-72.3-05072019-WMS","12-CANW-72.3-05072019-W","WS","MS","Lab","12-CANW-72.3-05072019-W","R1904063","05/07/2019 12:00:00","12-CANW-72.3",NA,NA,NA,NA,NA,"05/08/2019",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-CANW-72.3","N","N_DUPPARENT","ALSRNY","12-CANW-72.3-05072019-WMSD","12-CANW-72.3-05072019-W","WS","SD","Lab","12-CANW-72.3-05072019-W","R1904063","05/07/2019 12:00:00","12-CANW-72.3",NA,NA,NA,NA,NA,"05/08/2019",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-SCHO-36.0","Y","N","ALSRNY","12-SCHO-36-05082019-W","12-SCHO-36-05082019-W","WS","N","Field","","R1904190","05/08/2019 11:15:00","12-SCHO-36",NA,NA,NA,NA,NA,"05/09/2019",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-OTSQ-0.2","N","N","ALSRNY","12-OTSQ-0.2-05082019-W","12-OTSQ-0.2-05082019-W","WS","N","Field","","R1904190","05/08/2019 09:30:00","12-OTSQ-0.2",NA,NA,NA,NA,NA,"05/09/2019",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-SHAK-0.1","N","N","ALSRNY","12-SHAK-0.1-05082019-W","12-SHAK-0.1-05082019-W","WS","N","Field","","R1904190","05/08/2019 14:00:00","12-SHAK-0.1",NA,NA,NA,NA,NA,"05/09/2019",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-LISH-2.1","N","N","ALSRNY","12-LISH-2.1-05082019-W","12-LISH-2.1-05082019-W","WS","N","Field","","R1904190","05/08/2019 13:00:00","12-LISH-2.1",NA,NA,NA,NA,NA,"05/09/2019",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","635501-MB1","Method Blank","WQ","LB","Lab","","R1904190","05/09/2019 21:35:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","635746-MB1","Method Blank","WQ","LB","Lab","","R1904190","05/15/2019 16:51:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","336376-MB1","Method Blank","WQ","LB","Lab","","R1904190","05/10/2019 06:38:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
