"sys_sample_code","lab_anl_method_name","analysis_date","fraction","column_number","test_type","test_batch_type","test_batch_id"
"13MOOD-0.8_07252017_WS","SM 2320 B","07/30/2017 13:25:00","T",NA,"initial","Analysis","555663"
"13MOOD-0.8_07252017_WS","D6919-09","08/07/2017 14:36:00","T",NA,"initial","Analysis","556772"
"13MOOD-0.8_07252017_WS","E300.0","08/03/2017 00:50:00","T",NA,"initial","Analysis","556205"
"13MOOD-0.8_07252017_WS","E120.1","07/31/2017 14:55:00","T",NA,"initial","Analysis","555758"
"13MOOD-0.8_07252017_WS","SM2340B","08/05/2017 00:19:00","T",NA,"initial","Analysis","6AUG04A"
"13MOOD-0.8_07252017_WS","Calculation","07/26/2017 18:40:00","T",NA,"initial","Analysis","555473"
"13MOOD-0.8_07252017_WS","E353.2","08/02/2017 15:36:00","T",NA,"initial","Analysis","556180"
"13MOOD-0.8_07252017_WS","E353.2","07/26/2017 18:40:00","T",NA,"initial","Analysis","555473"
"13MOOD-0.8_07252017_WS","SM 4500-H+B","07/28/2017 13:13:00","T",NA,"initial","Analysis","555669"
"13MOOD-0.8_07252017_WS","E365.1","08/02/2017 18:45:00","T",NA,"initial","Prep","293901"
"13MOOD-0.8_07252017_WS","E180.1","07/26/2017 15:35:00","T",NA,"initial","Analysis","555219"
"13PERR-1.5_07252017_WS","SM 2320 B","07/30/2017 13:31:00","T",NA,"initial","Analysis","555663"
"13PERR-1.5_07252017_WS","D6919-09","08/08/2017 16:29:00","T",NA,"initial","Analysis","557002"
"13PERR-1.5_07252017_WS","E300.0","08/01/2017 20:42:00","T",NA,"initial","Analysis","556037"
"13PERR-1.5_07252017_WS","E120.1","07/31/2017 14:55:00","T",NA,"initial","Analysis","555758"
"13PERR-1.5_07252017_WS","SM2340B","08/05/2017 00:22:00","T",NA,"initial","Analysis","6AUG04A"
"13PERR-1.5_07252017_WS","Calculation","07/26/2017 18:40:00","T",NA,"initial","Analysis","555473"
"13PERR-1.5_07252017_WS","E353.2","08/02/2017 15:37:00","T",NA,"initial","Analysis","556180"
"13PERR-1.5_07252017_WS","E353.2","07/26/2017 18:40:00","T",NA,"initial","Analysis","555473"
"13PERR-1.5_07252017_WS","SM 4500-H+B","07/28/2017 13:13:00","T",NA,"initial","Analysis","555669"
"13PERR-1.5_07252017_WS","E365.1","07/31/2017 12:01:00","T",NA,"initial","Prep","293901"
"13PERR-1.5_07252017_WS","E180.1","07/26/2017 15:35:00","T",NA,"initial","Analysis","555219"
"13WOOD-0.8_07252017_WS","SM 2320 B","07/30/2017 13:45:00","T",NA,"initial","Analysis","555663"
"13WOOD-0.8_07252017_WS","D6919-09","08/08/2017 17:02:00","T",NA,"initial","Analysis","557002"
"13WOOD-0.8_07252017_WS","E300.0","08/03/2017 01:00:00","T",NA,"initial","Analysis","556205"
"13WOOD-0.8_07252017_WS","E120.1","07/31/2017 14:55:00","T",NA,"initial","Analysis","555758"
"13WOOD-0.8_07252017_WS","SM2340B","08/05/2017 00:26:00","T",NA,"initial","Analysis","6AUG04A"
"13WOOD-0.8_07252017_WS","Calculation","07/26/2017 18:40:00","T",NA,"initial","Analysis","555473"
"13WOOD-0.8_07252017_WS","E353.2","08/02/2017 15:39:00","T",NA,"initial","Analysis","556180"
"13WOOD-0.8_07252017_WS","E353.2","07/26/2017 18:40:00","T",NA,"initial","Analysis","555473"
"13WOOD-0.8_07252017_WS","SM 4500-H+B","07/28/2017 13:13:00","T",NA,"initial","Analysis","555669"
"13WOOD-0.8_07252017_WS","E365.1","07/31/2017 12:02:00","T",NA,"initial","Prep","293901"
"13WOOD-0.8_07252017_WS","E180.1","07/26/2017 15:35:00","T",NA,"initial","Analysis","555219"
"13WOOD-2.0_07252017_WS","SM 2320 B","07/30/2017 13:51:00","T",NA,"initial","Analysis","555663"
"13WOOD-2.0_07252017_WS","D6919-09","08/08/2017 18:42:00","T",NA,"initial","Analysis","557002"
"13WOOD-2.0_07252017_WS","E300.0","08/03/2017 01:11:00","T",NA,"initial","Analysis","556205"
"13WOOD-2.0_07252017_WS","E120.1","07/31/2017 14:55:00","T",NA,"initial","Analysis","555758"
"13WOOD-2.0_07252017_WS","SM2340B","08/05/2017 00:29:00","T",NA,"initial","Analysis","6AUG04A"
"13WOOD-2.0_07252017_WS","Calculation","07/26/2017 18:40:00","T",NA,"initial","Analysis","555473"
"13WOOD-2.0_07252017_WS","E353.2","08/02/2017 15:40:00","T",NA,"initial","Analysis","556180"
"13WOOD-2.0_07252017_WS","E353.2","07/26/2017 18:40:00","T",NA,"initial","Analysis","555473"
"13WOOD-2.0_07252017_WS","SM 4500-H+B","07/28/2017 13:13:00","T",NA,"initial","Analysis","555669"
"13WOOD-2.0_07252017_WS","E365.1","07/31/2017 12:03:00","T",NA,"initial","Prep","293901"
"13WOOD-2.0_07252017_WS","E180.1","07/26/2017 15:35:00","T",NA,"initial","Analysis","555219"
"13DOOD-0.4_07252017_WS","SM 2320 B","07/30/2017 13:55:00","T",NA,"initial","Analysis","555663"
"13DOOD-0.4_07252017_WS","D6919-09","08/08/2017 19:15:00","T",NA,"initial","Analysis","557002"
"13DOOD-0.4_07252017_WS","E300.0","08/01/2017 21:34:00","T",NA,"initial","Analysis","556037"
"13DOOD-0.4_07252017_WS","E120.1","07/31/2017 14:55:00","T",NA,"initial","Analysis","555758"
"13DOOD-0.4_07252017_WS","SM2340B","08/05/2017 00:32:00","T",NA,"initial","Analysis","6AUG04A"
"13DOOD-0.4_07252017_WS","Calculation","07/26/2017 18:40:00","T",NA,"initial","Analysis","555473"
"13DOOD-0.4_07252017_WS","E353.2","08/02/2017 15:41:00","T",NA,"initial","Analysis","556180"
"13DOOD-0.4_07252017_WS","E353.2","07/26/2017 18:40:00","T",NA,"initial","Analysis","555473"
"13DOOD-0.4_07252017_WS","SM 4500-H+B","07/28/2017 13:13:00","T",NA,"initial","Analysis","555669"
"13DOOD-0.4_07252017_WS","E365.1","07/31/2017 12:04:00","T",NA,"initial","Prep","293901"
"13DOOD-0.4_07252017_WS","E180.1","07/26/2017 15:35:00","T",NA,"initial","Analysis","555219"
"13HACK_E-1.5_07252017_WS","SM 2320 B","07/30/2017 14:01:00","T",NA,"initial","Analysis","555663"
"13HACK_E-1.5_07252017_WS","D6919-09","08/08/2017 14:17:00","T",NA,"initial","Analysis","557002"
"13HACK_E-1.5_07252017_WS","E300.0","08/01/2017 22:16:00","T",NA,"initial","Analysis","556040"
"13HACK_E-1.5_07252017_WS","E120.1","07/31/2017 14:55:00","T",NA,"initial","Analysis","555758"
"13HACK_E-1.5_07252017_WS","SM2340B","08/05/2017 00:53:00","T",NA,"initial","Analysis","6AUG04A"
"13HACK_E-1.5_07252017_WS","Calculation","07/26/2017 18:40:00","T",NA,"initial","Analysis","555473"
"13HACK_E-1.5_07252017_WS","E353.2","08/02/2017 15:44:00","T",NA,"initial","Analysis","556184"
"13HACK_E-1.5_07252017_WS","E353.2","07/26/2017 18:40:00","T",NA,"initial","Analysis","555473"
"13HACK_E-1.5_07252017_WS","SM 4500-H+B","07/28/2017 13:13:00","T",NA,"initial","Analysis","555669"
"13HACK_E-1.5_07252017_WS","E365.1","07/31/2017 15:26:00","T",NA,"initial","Prep","293901"
"13HACK_E-1.5_07252017_WS","E180.1","07/26/2017 15:35:00","T",NA,"initial","Analysis","555219"
"13WAWA-4.5 EB_07262017_WS","SM 2320 B","07/30/2017 14:04:00","T",NA,"initial","Analysis","555663"
"13WAWA-4.5 EB_07262017_WS","D6919-09","08/08/2017 19:48:00","T",NA,"initial","Analysis","557002"
"13WAWA-4.5 EB_07262017_WS","E300.0","08/01/2017 22:27:00","T",NA,"initial","Analysis","556040"
"13WAWA-4.5 EB_07262017_WS","E120.1","07/31/2017 14:55:00","T",NA,"initial","Analysis","555758"
"13WAWA-4.5 EB_07262017_WS","SM2340B","08/05/2017 00:56:00","T",NA,"initial","Analysis","6AUG04A"
"13WAWA-4.5 EB_07262017_WS","Calculation","07/27/2017 12:19:00","T",NA,"initial","Analysis","555535"
"13WAWA-4.5 EB_07262017_WS","E353.2","08/02/2017 15:46:00","T",NA,"initial","Analysis","556184"
"13WAWA-4.5 EB_07262017_WS","E353.2","07/27/2017 12:19:00","T",NA,"initial","Analysis","555535"
"13WAWA-4.5 EB_07262017_WS","SM 4500-H+B","07/28/2017 13:13:00","T",NA,"initial","Analysis","555669"
"13WAWA-4.5 EB_07262017_WS","E365.1","08/02/2017 18:06:00","T",NA,"initial","Prep","294117"
"13WAWA-4.5 EB_07262017_WS","E180.1","07/27/2017 14:06:00","T",NA,"initial","Analysis","555285"
"13WAWA-4.5_07262017_WS","SM 2320 B","07/30/2017 14:09:00","T",NA,"initial","Analysis","555663"
"13WAWA-4.5_07262017_WS","D6919-09","08/08/2017 20:21:00","T",NA,"initial","Analysis","557002"
"13WAWA-4.5_07262017_WS","E300.0","08/01/2017 22:37:00","T",NA,"initial","Analysis","556040"
"13WAWA-4.5_07262017_WS","E120.1","07/31/2017 14:55:00","T",NA,"initial","Analysis","555758"
"13WAWA-4.5_07262017_WS","SM2340B","08/05/2017 00:59:00","T",NA,"initial","Analysis","6AUG04A"
"13WAWA-4.5_07262017_WS","Calculation","07/27/2017 12:19:00","T",NA,"initial","Analysis","555535"
"13WAWA-4.5_07262017_WS","E353.2","08/02/2017 15:47:00","T",NA,"initial","Analysis","556184"
"13WAWA-4.5_07262017_WS","E353.2","07/27/2017 12:19:00","T",NA,"initial","Analysis","555535"
"13WAWA-4.5_07262017_WS","SM 4500-H+B","07/28/2017 13:13:00","T",NA,"initial","Analysis","555669"
"13WAWA-4.5_07262017_WS","E365.1","08/02/2017 18:08:00","T",NA,"initial","Prep","294117"
"13WAWA-4.5_07262017_WS","E180.1","07/27/2017 14:06:00","T",NA,"initial","Analysis","555285"
"13MONH-4.1_07262017_WS","SM 2320 B","07/30/2017 14:14:00","T",NA,"initial","Analysis","555663"
"13MONH-4.1_07262017_WS","D6919-09","08/08/2017 22:33:00","T",NA,"initial","Analysis","557002"
"13MONH-4.1_07262017_WS","E300.0","08/03/2017 01:21:00","T",NA,"initial","Analysis","556205"
"13MONH-4.1_07262017_WS","E120.1","07/31/2017 14:55:00","T",NA,"initial","Analysis","555758"
"13MONH-4.1_07262017_WS","SM2340B","08/05/2017 01:03:00","T",NA,"initial","Analysis","6AUG04A"
"13MONH-4.1_07262017_WS","Calculation","07/27/2017 12:19:00","T",NA,"initial","Analysis","555535"
"13MONH-4.1_07262017_WS","E353.2","08/02/2017 16:33:00","T",NA,"initial","Analysis","556184"
"13MONH-4.1_07262017_WS","E353.2","07/27/2017 12:19:00","T",NA,"initial","Analysis","555535"
"13MONH-4.1_07262017_WS","SM 4500-H+B","07/28/2017 13:13:00","T",NA,"initial","Analysis","555669"
"13MONH-4.1_07262017_WS","E365.1","08/02/2017 18:09:00","T",NA,"initial","Prep","294117"
"13MONH-4.1_07262017_WS","E180.1","07/27/2017 14:06:00","T",NA,"initial","Analysis","555285"
"13WALK_T44-3.0_07262017_WS","SM 2320 B","07/30/2017 14:20:00","T",NA,"initial","Analysis","555663"
"13WALK_T44-3.0_07262017_WS","D6919-09","08/09/2017 01:51:00","T",NA,"initial","Analysis","557004"
"13WALK_T44-3.0_07262017_WS","E300.0","08/03/2017 01:32:00","T",NA,"initial","Analysis","556205"
"13WALK_T44-3.0_07262017_WS","E120.1","07/31/2017 14:55:00","T",NA,"initial","Analysis","555758"
"13WALK_T44-3.0_07262017_WS","SM2340B","08/05/2017 01:06:00","T",NA,"initial","Analysis","6AUG04A"
"13WALK_T44-3.0_07262017_WS","Calculation","07/27/2017 12:19:00","T",NA,"initial","Analysis","555535"
"13WALK_T44-3.0_07262017_WS","E353.2","08/02/2017 16:35:00","T",NA,"initial","Analysis","556184"
"13WALK_T44-3.0_07262017_WS","E353.2","07/27/2017 12:19:00","T",NA,"initial","Analysis","555535"
"13WALK_T44-3.0_07262017_WS","SM 4500-H+B","07/28/2017 13:13:00","T",NA,"initial","Analysis","555669"
