"sys_sample_code","lab_anl_method_name","analysis_date","fraction","column_number","test_type","test_batch_type","test_batch_id"
"07-NAPL-2.9-06252019-WMS","SM5310C","07/09/2019 20:53:00","T",NA,"initial","Analysis","642532"
"07-SUKE-0.3-06252019-WMSD","D6919-09","07/14/2019 07:10:00","T",NA,"initial","Analysis","643025"
"07-SUKE-0.3-06252019-WMSD","SM5310C","07/09/2019 19:30:00","T",NA,"initial","Analysis","642532"
"07-SUKE-0.3-06252019-WMSD","E353.2","07/12/2019 15:56:00","T",NA,"initial","Analysis","642989"
"07-SUKE-0.3-06252019-WMSD","E353.2","06/26/2019 23:47:00","T",NA,"initial","Analysis","641269"
"07-SUKE-0.3-06252019-WMSD","E351.2","07/18/2019 11:51:00","T",NA,"initial","Prep","340668"
"07-SUKE-0.3-06252019-WMSD","E365.1","07/02/2019 15:26:00","T",NA,"initial","Prep","339748"
"07-SUKE-0.3-06252019-WMSD","E365.1","06/26/2019 22:35:00","D",NA,"initial","Analysis","641271"
"07-NAPL-2.9-06252019-WMSD","SM5310C","07/09/2019 21:14:00","T",NA,"initial","Analysis","642532"
"339813-LCS1","E200.8","07/08/2019 13:01:00","T",NA,"initial","Prep","339813"
"70919-LCS1","E200.8","07/09/2019 12:03:00","T",NA,"initial","Prep","339813"
"339968-LCS1","E200.7","07/08/2019 14:08:00","T",NA,"initial","Prep","339968"
"340194-LCS1","E200.7","07/11/2019 14:00:00","T",NA,"initial","Prep","340194"
"340199-LCS1","E200.8","07/12/2019 11:58:00","T",NA,"initial","Prep","340199"
"339813-MB1","E200.8","07/08/2019 12:59:00","T",NA,"initial","Prep","339813"
"70919-MB1","E200.8","07/09/2019 11:58:00","T",NA,"initial","Prep","339813"
"339968-MB1","E200.7","07/08/2019 14:05:00","T",NA,"initial","Prep","339968"
"340194-MB1","E200.7","07/11/2019 13:57:00","T",NA,"initial","Prep","340194"
"340199-MB1","E200.8","07/12/2019 11:56:00","T",NA,"initial","Prep","340199"
"07-SUKE-0.3-06252019-W","E200.7","07/08/2019 14:11:00","T",NA,"initial","Prep","339968"
"07-SUKE-0.3-06252019-W","E200.8","07/08/2019 13:03:00","T",NA,"initial","Prep","339813"
"07-SUKE-0.3-06252019-W","E200.7","07/11/2019 14:03:00","T",NA,"initial","Prep","340194"
"07-SUKE-0.3-06252019-W","E200.8","07/09/2019 12:05:00","T",NA,"initial","Prep","339813"
"07-SUKE-0.3-06252019-WMS","E200.7","07/08/2019 14:14:00","T",NA,"initial","Prep","339968"
"07-SUKE-0.3-06252019-WMS","E200.8","07/08/2019 13:05:00","T",NA,"initial","Prep","339813"
"07-SUKE-0.3-06252019-WMS","E200.7","07/11/2019 14:07:00","T",NA,"initial","Prep","340194"
"07-SUKE-0.3-06252019-WMS","E200.8","07/09/2019 12:07:00","T",NA,"initial","Prep","339813"
"07-SUKE-0.3-06252019-WMSD","E200.7","07/08/2019 14:17:00","T",NA,"initial","Prep","339968"
"07-SUKE-0.3-06252019-WMSD","E200.8","07/08/2019 13:07:00","T",NA,"initial","Prep","339813"
"07-SUKE-0.3-06252019-WMSD","E200.7","07/11/2019 14:10:00","T",NA,"initial","Prep","340194"
"07-SUKE-0.3-06252019-WMSD","E200.8","07/09/2019 12:09:00","T",NA,"initial","Prep","339813"
"07-NAPL-2.9-06252019-W","E200.7","07/08/2019 14:26:00","T",NA,"initial","Prep","339968"
"07-NAPL-2.9-06252019-W","E200.8","07/08/2019 13:12:00","T",NA,"initial","Prep","339813"
"07-NAPL-2.9-06252019-W","E200.7","07/11/2019 14:19:00","T",NA,"initial","Prep","340194"
"07-NAPL-2.9-06252019-W","E200.8","07/09/2019 12:14:00","T",NA,"initial","Prep","339813"
"07-WEST-7.3-06252019-W","E200.7","07/08/2019 14:29:00","T",NA,"initial","Prep","339968"
"07-WEST-7.3-06252019-W","E200.8","07/08/2019 13:14:00","T",NA,"initial","Prep","339813"
"07-WEST-7.3-06252019-W","E200.7","07/11/2019 14:22:00","T",NA,"initial","Prep","340194"
"07-WEST-7.3-06252019-W","E200.8","07/09/2019 12:16:00","T",NA,"initial","Prep","339813"
"07-FALC-0.3-06252019-W","E200.7","07/08/2019 14:32:00","T",NA,"initial","Prep","339968"
"07-FALC-0.3-06252019-W","E200.8","07/08/2019 13:16:00","T",NA,"initial","Prep","339813"
"07-FALC-0.3-06252019-W","E200.7","07/11/2019 14:25:00","T",NA,"initial","Prep","340194"
"07-FALC-0.3-06252019-W","E200.8","07/12/2019 12:00:00","T",NA,"initial","Prep","340199"
"07-SUKE-0.3-06252019-W EB","E200.7","07/08/2019 14:42:00","T",NA,"initial","Prep","339968"
"07-SUKE-0.3-06252019-W EB","E200.8","07/08/2019 13:21:00","T",NA,"initial","Prep","339813"
"07-SUKE-0.3-06252019-W EB","E200.7","07/11/2019 14:35:00","T",NA,"initial","Prep","340194"
"07-SUKE-0.3-06252019-W EB","E200.8","07/09/2019 12:20:00","T",NA,"initial","Prep","339813"
"07-SUKE-0.3-06252019-W DUP","E200.7","07/08/2019 14:45:00","T",NA,"initial","Prep","339968"
"07-SUKE-0.3-06252019-W DUP","E200.8","07/08/2019 13:23:00","T",NA,"initial","Prep","339813"
"07-SUKE-0.3-06252019-W DUP","E200.7","07/11/2019 14:38:00","T",NA,"initial","Prep","340194"
"07-SUKE-0.3-06252019-W DUP","E200.8","07/09/2019 12:25:00","T",NA,"initial","Prep","339813"
"09-FSCR-1.0-06252019-W","SM 2320 B","07/03/2019 00:13:00","T",NA,"initial","Analysis","641668"
"09-FSCR-1.0-06252019-W","D6919-09","07/14/2019 13:38:00","T",NA,"initial","Analysis","643027"
"09-FSCR-1.0-06252019-W","E300.0","07/02/2019 18:35:00","T",NA,"initial","Analysis","641794"
"09-FSCR-1.0-06252019-W","SM10200H","07/21/2019 12:00:00","T",NA,"initial","Prep","339545"
"09-FSCR-1.0-06252019-W","SM2340B","07/03/2019 14:36:00","T",NA,"initial","Analysis","6JUL03A"
"09-FSCR-1.0-06252019-W","Calculation","06/26/2019 23:50:00","T",NA,"initial","Analysis","641269"
"09-FSCR-1.0-06252019-W","E353.2","07/12/2019 16:07:00","T",NA,"initial","Analysis","642989"
"09-FSCR-1.0-06252019-W","E353.2","06/26/2019 23:50:00","T",NA,"initial","Analysis","641269"
"09-FSCR-1.0-06252019-W","Calculation","07/16/2019 12:47:00","T",NA,"initial","Analysis","643365"
"09-FSCR-1.0-06252019-W","E351.2","07/16/2019 12:47:00","T",NA,"initial","Prep","340558"
"09-FSCR-1.0-06252019-W","E365.1","07/02/2019 14:28:00","T",NA,"initial","Prep","339748"
"09-FSCR-1.0-06252019-W","E180.1","06/26/2019 11:50:00","T",NA,"initial","Analysis","641085"
"09-FSCR-1.0-06252019-W","E365.1","06/26/2019 22:27:00","D",NA,"initial","Analysis","641271"
"09-FSCR-1.0-06252019-W DUP","SM 2320 B","07/03/2019 00:19:00","T",NA,"initial","Analysis","641668"
"09-FSCR-1.0-06252019-W DUP","D6919-09","07/14/2019 15:38:00","T",NA,"initial","Analysis","643027"
"09-FSCR-1.0-06252019-W DUP","E300.0","07/02/2019 18:57:00","T",NA,"initial","Analysis","641794"
"09-FSCR-1.0-06252019-W DUP","SM10200H","07/21/2019 12:00:00","T",NA,"initial","Prep","339545"
"09-FSCR-1.0-06252019-W DUP","SM2340B","07/03/2019 14:51:00","T",NA,"initial","Analysis","6JUL03A"
"09-FSCR-1.0-06252019-W DUP","Calculation","06/26/2019 23:51:00","T",NA,"initial","Analysis","641269"
"09-FSCR-1.0-06252019-W DUP","E353.2","07/12/2019 16:09:00","T",NA,"initial","Analysis","642989"
"09-FSCR-1.0-06252019-W DUP","E353.2","06/26/2019 23:51:00","T",NA,"initial","Analysis","641269"
"09-FSCR-1.0-06252019-W DUP","Calculation","07/16/2019 12:48:00","T",NA,"initial","Analysis","643365"
"09-FSCR-1.0-06252019-W DUP","E351.2","07/16/2019 12:48:00","T",NA,"initial","Prep","340558"
"09-FSCR-1.0-06252019-W DUP","E365.1","07/02/2019 15:29:00","T",NA,"initial","Prep","339748"
"09-FSCR-1.0-06252019-W DUP","E180.1","06/26/2019 11:50:00","T",NA,"initial","Analysis","641085"
"09-FSCR-1.0-06252019-W DUP","E365.1","06/26/2019 22:28:00","D",NA,"initial","Analysis","641271"
"09-INDN-2.0-06252019-W","SM 2320 B","07/03/2019 00:30:00","T",NA,"initial","Analysis","641669"
"09-INDN-2.0-06252019-W","D6919-09","07/14/2019 15:58:00","T",NA,"initial","Analysis","643027"
"09-INDN-2.0-06252019-W","E300.0","07/02/2019 19:04:00","T",NA,"initial","Analysis","641794"
"09-INDN-2.0-06252019-W","SM10200H","07/21/2019 12:00:00","T",NA,"initial","Prep","339545"
"09-INDN-2.0-06252019-W","SM2340B","07/03/2019 14:54:00","T",NA,"initial","Analysis","6JUL03A"
"09-INDN-2.0-06252019-W","Calculation","06/26/2019 23:51:00","T",NA,"initial","Analysis","641269"
"09-INDN-2.0-06252019-W","E353.2","07/12/2019 16:10:00","T",NA,"initial","Analysis","642989"
"09-INDN-2.0-06252019-W","E353.2","06/26/2019 23:51:00","T",NA,"initial","Analysis","641269"
"09-INDN-2.0-06252019-W","Calculation","07/16/2019 12:49:00","T",NA,"initial","Analysis","643365"
"09-INDN-2.0-06252019-W","E351.2","07/16/2019 12:49:00","T",NA,"initial","Prep","340558"
"09-INDN-2.0-06252019-W","E365.1","07/02/2019 14:33:00","T",NA,"initial","Prep","339750"
"09-INDN-2.0-06252019-W","E180.1","06/26/2019 11:50:00","T",NA,"initial","Analysis","641085"
"09-INDN-2.0-06252019-W","E365.1","06/26/2019 22:28:00","D",NA,"initial","Analysis","641271"
"09-GRAC-0.8-06252019-W","SM 2320 B","07/03/2019 00:35:00","T",NA,"initial","Analysis","641669"
"09-GRAC-0.8-06252019-W","D6919-09","07/14/2019 16:18:00","T",NA,"initial","Analysis","643027"
"09-GRAC-0.8-06252019-W","E300.0","07/02/2019 19:11:00","T",NA,"initial","Analysis","641794"
"09-GRAC-0.8-06252019-W","SM10200H","07/21/2019 12:00:00","T",NA,"initial","Prep","339545"
"09-GRAC-0.8-06252019-W","SM2340B","07/03/2019 14:57:00","T",NA,"initial","Analysis","6JUL03A"
"09-GRAC-0.8-06252019-W","Calculation","06/26/2019 23:52:00","T",NA,"initial","Analysis","641269"
"09-GRAC-0.8-06252019-W","E353.2","07/12/2019 16:11:00","T",NA,"initial","Analysis","642989"
"09-GRAC-0.8-06252019-W","E353.2","06/26/2019 23:52:00","T",NA,"initial","Analysis","641269"
"09-GRAC-0.8-06252019-W","Calculation","07/16/2019 12:49:00","T",NA,"initial","Analysis","643365"
"09-GRAC-0.8-06252019-W","E351.2","07/16/2019 12:49:00","T",NA,"initial","Prep","340558"
"09-GRAC-0.8-06252019-W","E365.1","07/02/2019 14:35:00","T",NA,"initial","Prep","339750"
"09-GRAC-0.8-06252019-W","E180.1","06/26/2019 11:50:00","T",NA,"initial","Analysis","641085"
"09-GRAC-0.8-06252019-W","E365.1","06/26/2019 22:29:00","D",NA,"initial","Analysis","641271"
"09-BLAH-4.2-06252019-W","SM 2320 B","07/03/2019 00:50:00","T",NA,"initial","Analysis","641669"
"09-BLAH-4.2-06252019-W","D6919-09","07/14/2019 16:38:00","T",NA,"initial","Analysis","643027"
"09-BLAH-4.2-06252019-W","E300.0","07/02/2019 19:18:00","T",NA,"initial","Analysis","641794"
"09-BLAH-4.2-06252019-W","SM10200H","07/21/2019 12:00:00","T",NA,"initial","Prep","339545"
"09-BLAH-4.2-06252019-W","SM2340B","07/03/2019 15:06:00","T",NA,"initial","Analysis","6JUL03A"
"09-BLAH-4.2-06252019-W","Calculation","06/26/2019 23:53:00","T",NA,"initial","Analysis","641270"
"09-BLAH-4.2-06252019-W","E353.2","07/12/2019 16:13:00","T",NA,"initial","Analysis","642989"
"09-BLAH-4.2-06252019-W","E353.2","06/26/2019 23:53:00","T",NA,"initial","Analysis","641270"
"09-BLAH-4.2-06252019-W","Calculation","07/16/2019 12:50:00","T",NA,"initial","Analysis","643365"
"09-BLAH-4.2-06252019-W","E351.2","07/16/2019 12:50:00","T",NA,"initial","Prep","340558"
"09-BLAH-4.2-06252019-W","E365.1","07/02/2019 14:36:00","T",NA,"initial","Prep","339750"
"09-BLAH-4.2-06252019-W","E180.1","06/26/2019 11:50:00","T",NA,"initial","Analysis","641085"
"09-BLAH-4.2-06252019-W","E365.1","06/26/2019 22:29:00","D",NA,"initial","Analysis","641271"
"09-HAMM-1.9-06252019-W","SM 2320 B","07/03/2019 00:55:00","T",NA,"initial","Analysis","641669"
"09-HAMM-1.9-06252019-W","D6919-09","07/15/2019 15:54:00","T",NA,"initial","Analysis","643224"
"09-HAMM-1.9-06252019-W","E300.0","07/02/2019 19:25:00","T",NA,"initial","Analysis","641794"
"09-HAMM-1.9-06252019-W","SM10200H","07/21/2019 12:00:00","T",NA,"initial","Prep","339545"
"09-HAMM-1.9-06252019-W","SM2340B","07/03/2019 15:09:00","T",NA,"initial","Analysis","6JUL03A"
"09-HAMM-1.9-06252019-W","Calculation","06/26/2019 23:53:00","T",NA,"initial","Analysis","641270"
"09-HAMM-1.9-06252019-W","E353.2","07/12/2019 16:14:00","T",NA,"initial","Analysis","642989"
"09-HAMM-1.9-06252019-W","E353.2","06/26/2019 23:53:00","T",NA,"initial","Analysis","641270"
"09-HAMM-1.9-06252019-W","Calculation","07/16/2019 12:51:00","T",NA,"initial","Analysis","643365"
"09-HAMM-1.9-06252019-W","E351.2","07/16/2019 12:51:00","T",NA,"initial","Prep","340558"
"09-HAMM-1.9-06252019-W","E365.1","07/02/2019 15:33:00","T",NA,"initial","Prep","339750"
"09-HAMM-1.9-06252019-W","E180.1","06/26/2019 11:50:00","T",NA,"initial","Analysis","641085"
"09-HAMM-1.9-06252019-W","E365.1","06/26/2019 22:43:00","D",NA,"initial","Analysis","641271"
"09-HAMM-1.9-06252019-W EB","SM 2320 B","07/03/2019 00:58:00","T",NA,"initial","Analysis","641669"
"09-HAMM-1.9-06252019-W EB","D6919-09","07/14/2019 17:58:00","T",NA,"initial","Analysis","643027"
"09-HAMM-1.9-06252019-W EB","E300.0","07/02/2019 19:53:00","T",NA,"initial","Analysis","641901"
"09-HAMM-1.9-06252019-W EB","SM10200H","07/21/2019 12:00:00","T",NA,"initial","Prep","339545"
"09-HAMM-1.9-06252019-W EB","SM2340B","07/03/2019 15:13:00","T",NA,"initial","Analysis","6JUL03A"
"09-HAMM-1.9-06252019-W EB","Calculation","06/26/2019 23:56:00","T",NA,"initial","Analysis","641270"
"09-HAMM-1.9-06252019-W EB","E353.2","07/12/2019 16:57:00","T",NA,"initial","Analysis","642990"
"09-HAMM-1.9-06252019-W EB","E353.2","06/26/2019 23:56:00","T",NA,"initial","Analysis","641270"
"09-HAMM-1.9-06252019-W EB","Calculation","07/16/2019 13:24:00","T",NA,"initial","Analysis","643365"
"09-HAMM-1.9-06252019-W EB","E351.2","07/16/2019 13:24:00","T",NA,"initial","Prep","340558"
"09-HAMM-1.9-06252019-W EB","E365.1","07/02/2019 14:40:00","T",NA,"initial","Prep","339750"
"09-HAMM-1.9-06252019-W EB","E180.1","06/26/2019 11:50:00","T",NA,"initial","Analysis","641085"
"09-HAMM-1.9-06252019-W EB","E365.1","06/26/2019 22:31:00","D",NA,"initial","Analysis","641271"
"641271-MB1","E365.1","06/26/2019 22:27:00","D",NA,"initial","Analysis","641271"
"641668-MB1","SM 2320 B","07/02/2019 21:28:00","T",NA,"initial","Analysis","641668"
"643027-MB1","D6919-09","07/14/2019 11:17:00","T",NA,"initial","Analysis","643027"
"641794-MB1","E300.0","07/02/2019 15:24:00","T",NA,"initial","Analysis","641794"
"339545-MB1","SM10200H","07/01/2019 18:00:00","T",NA,"initial","Prep","339545"
"642989-MB1","E353.2","07/12/2019 15:33:00","T",NA,"initial","Analysis","642989"
"641269-MB1","E353.2","06/26/2019 23:39:00","T",NA,"initial","Analysis","641269"
"340558-MB1","E351.2","07/16/2019 12:34:00","T",NA,"initial","Prep","340558"
"339748-MB1","E365.1","07/02/2019 13:53:00","T",NA,"initial","Prep","339748"
"641085-MB1","E180.1","06/26/2019 11:50:00","T",NA,"initial","Analysis","641085"
"641669-MB2","SM 2320 B","07/02/2019 23:41:00","T",NA,"initial","Analysis","641669"
"643224-MB2","D6919-09","07/15/2019 08:53:00","T",NA,"initial","Analysis","643224"
"641901-MB2","E300.0","07/02/2019 19:39:00","T",NA,"initial","Analysis","641901"
"339545-MB2","SM10200H","07/08/2019 10:30:00","T",NA,"initial","Prep","339545"
"642990-MB2","E353.2","07/12/2019 16:06:00","T",NA,"initial","Analysis","642990"
"641270-MB2","E353.2","06/26/2019 23:49:00","T",NA,"initial","Analysis","641270"
"339750-MB2","E365.1","07/02/2019 14:30:00","T",NA,"initial","Prep","339750"
"641271-LCS1","E365.1","06/26/2019 22:27:00","D",NA,"initial","Analysis","641271"
"641668-LCS1","SM 2320 B","07/02/2019 21:57:00","T",NA,"initial","Analysis","641668"
"643027-LCS1","D6919-09","07/14/2019 11:37:00","T",NA,"initial","Analysis","643027"
"641794-LCS1","E300.0","07/02/2019 16:07:00","T",NA,"initial","Analysis","641794"
"642989-LCS1","E353.2","07/12/2019 15:36:00","T",NA,"initial","Analysis","642989"
"641269-LCS1","E353.2","06/26/2019 23:39:00","T",NA,"initial","Analysis","641269"
"340558-LCS1","E351.2","07/16/2019 12:34:00","T",NA,"initial","Prep","340558"
"339748-LCS1","E365.1","07/02/2019 13:54:00","T",NA,"initial","Prep","339748"
"641669-LCS2","SM 2320 B","07/03/2019 00:24:00","T",NA,"initial","Analysis","641669"
"643224-LCS2","D6919-09","07/15/2019 09:13:00","T",NA,"initial","Analysis","643224"
"641901-LCS2","E300.0","07/02/2019 19:46:00","T",NA,"initial","Analysis","641901"
"642990-LCS2","E353.2","07/12/2019 16:16:00","T",NA,"initial","Analysis","642990"
"641270-LCS2","E353.2","06/26/2019 23:52:00","T",NA,"initial","Analysis","641270"
"339750-LCS2","E365.1","07/02/2019 14:31:00","T",NA,"initial","Prep","339750"
"09-FSCR-1.0-06252019-WMS","E300.0","07/02/2019 18:43:00","T",NA,"initial","Analysis","641794"
"09-FSCR-1.0-06252019-WMS","E365.1","06/26/2019 22:28:00","D",NA,"initial","Analysis","641271"
"09-HAMM-1.9-06252019-WMS","E353.2","06/26/2019 23:54:00","T",NA,"initial","Analysis","641270"
"09-FSCR-1.0-06252019-WMSD","E300.0","07/02/2019 18:50:00","T",NA,"initial","Analysis","641794"
"09-FSCR-1.0-06252019-WMSD","E365.1","06/26/2019 22:28:00","D",NA,"initial","Analysis","641271"
"09-HAMM-1.9-06252019-WMSD","E353.2","06/26/2019 23:54:00","T",NA,"initial","Analysis","641270"
"339810-LCS1","E200.7","07/03/2019 14:33:00","T",NA,"initial","Prep","339810"
"339812-LCS1","E200.8","07/03/2019 11:51:00","T",NA,"initial","Prep","339812"
"339812-LCS1","E200.8","07/08/2019 11:49:00","T",NA,"initial","Prep","339812"
"339810-MB1","E200.7","07/03/2019 14:29:00","T",NA,"initial","Prep","339810"
"339812-MB1","E200.8","07/03/2019 11:49:00","T",NA,"initial","Prep","339812"
"339812-MB1","E200.8","07/08/2019 11:47:00","T",NA,"initial","Prep","339812"
"09-FSCR-1.0-06252019-W","E200.8","07/03/2019 11:53:00","T",NA,"initial","Prep","339812"
"09-FSCR-1.0-06252019-W","E200.8","07/08/2019 11:51:00","T",NA,"initial","Prep","339812"
"09-FSCR-1.0-06252019-W","E200.7","07/03/2019 14:36:00","T",NA,"initial","Prep","339810"
"09-FSCR-1.0-06252019-WMS","E200.7","07/03/2019 14:39:00","T",NA,"initial","Prep","339810"
"09-FSCR-1.0-06252019-WMSD","E200.7","07/03/2019 14:42:00","T",NA,"initial","Prep","339810"
"09-FSCR-1.0-06252019-W DUP","E200.8","07/03/2019 11:55:00","T",NA,"initial","Prep","339812"
"09-FSCR-1.0-06252019-W DUP","E200.8","07/08/2019 11:52:00","T",NA,"initial","Prep","339812"
"09-FSCR-1.0-06252019-W DUP","E200.7","07/03/2019 14:51:00","T",NA,"initial","Prep","339810"
"09-INDN-2.0-06252019-W","E200.8","07/03/2019 11:57:00","T",NA,"initial","Prep","339812"
"09-INDN-2.0-06252019-W","E200.8","07/08/2019 11:54:00","T",NA,"initial","Prep","339812"
"09-INDN-2.0-06252019-W","E200.7","07/03/2019 14:54:00","T",NA,"initial","Prep","339810"
"09-GRAC-0.8-06252019-W","E200.8","07/08/2019 11:56:00","T",NA,"initial","Prep","339812"
"09-GRAC-0.8-06252019-W","E200.8","07/03/2019 11:59:00","T",NA,"initial","Prep","339812"
"09-GRAC-0.8-06252019-W","E200.7","07/03/2019 14:57:00","T",NA,"initial","Prep","339810"
"09-GRAC-0.8-06252019-WMS","E200.8","07/08/2019 11:58:00","T",NA,"initial","Prep","339812"
"09-GRAC-0.8-06252019-WMS","E200.8","07/03/2019 12:01:00","T",NA,"initial","Prep","339812"
"09-GRAC-0.8-06252019-WMSD","E200.8","07/08/2019 12:00:00","T",NA,"initial","Prep","339812"
"09-GRAC-0.8-06252019-WMSD","E200.8","07/03/2019 12:02:00","T",NA,"initial","Prep","339812"
"09-BLAH-4.2-06252019-W","E200.8","07/03/2019 12:12:00","T",NA,"initial","Prep","339812"
"09-BLAH-4.2-06252019-W","E200.8","07/08/2019 12:09:00","T",NA,"initial","Prep","339812"
"09-BLAH-4.2-06252019-W","E200.7","07/03/2019 15:06:00","T",NA,"initial","Prep","339810"
"09-HAMM-1.9-06252019-W","E200.8","07/03/2019 12:14:00","T",NA,"initial","Prep","339812"
"09-HAMM-1.9-06252019-W","E200.8","07/08/2019 12:11:00","T",NA,"initial","Prep","339812"
"09-HAMM-1.9-06252019-W","E200.7","07/03/2019 15:09:00","T",NA,"initial","Prep","339810"
"09-HAMM-1.9-06252019-W EB","E200.8","07/03/2019 12:16:00","T",NA,"initial","Prep","339812"
"09-HAMM-1.9-06252019-W EB","E200.8","07/08/2019 12:13:00","T",NA,"initial","Prep","339812"
"09-HAMM-1.9-06252019-W EB","E200.7","07/03/2019 15:13:00","T",NA,"initial","Prep","339810"
"13-TINW-0.5-06252019-W","SM 2320 B","07/02/2019 21:05:00","T",NA,"initial","Analysis","641667"
"13-TINW-0.5-06252019-W","D6919-09","07/12/2019 07:32:00","T",NA,"initial","Analysis","643020"
"13-TINW-0.5-06252019-W","E300.0","07/02/2019 14:56:00","T",NA,"initial","Analysis","641788"
"13-TINW-0.5-06252019-W","SM10200H","07/08/2019 10:30:00","T",NA,"initial","Prep","339545"
"13-TINW-0.5-06252019-W","SM2340B","07/03/2019 15:16:00","T",NA,"initial","Analysis","6JUL03A"
"13-TINW-0.5-06252019-W","Calculation","06/26/2019 23:43:00","T",NA,"initial","Analysis","641269"
"13-TINW-0.5-06252019-W","E353.2","07/12/2019 15:18:00","T",NA,"initial","Analysis","642988"
"13-TINW-0.5-06252019-W","E353.2","06/26/2019 23:43:00","T",NA,"initial","Analysis","641269"
"13-TINW-0.5-06252019-W","Calculation","07/16/2019 12:00:00","T",NA,"initial","Analysis","643353"
"13-TINW-0.5-06252019-W","E351.2","07/16/2019 12:00:00","T",NA,"initial","Prep","340551"
"13-TINW-0.5-06252019-W","E365.1","07/02/2019 15:38:00","T",NA,"initial","Prep","339750"
"13-TINW-0.5-06252019-W","E180.1","06/26/2019 11:50:00","T",NA,"initial","Analysis","641085"
"13-POCH-1.8-06252019-W","SM 2320 B","07/02/2019 21:11:00","T",NA,"initial","Analysis","641667"
"13-POCH-1.8-06252019-W","D6919-09","07/12/2019 07:52:00","T",NA,"initial","Analysis","643020"
"13-POCH-1.8-06252019-W","E300.0","07/02/2019 13:45:00","T",NA,"initial","Analysis","641788"
"13-POCH-1.8-06252019-W","SM10200H","07/08/2019 10:30:00","T",NA,"initial","Prep","339545"
"13-POCH-1.8-06252019-W","SM2340B","07/03/2019 15:19:00","T",NA,"initial","Analysis","6JUL03A"
"13-POCH-1.8-06252019-W","Calculation","06/26/2019 23:43:00","T",NA,"initial","Analysis","641269"
"13-POCH-1.8-06252019-W","E353.2","07/12/2019 15:19:00","T",NA,"initial","Analysis","642988"
"13-POCH-1.8-06252019-W","E353.2","06/26/2019 23:43:00","T",NA,"initial","Analysis","641269"
"13-POCH-1.8-06252019-W","Calculation","07/16/2019 12:01:00","T",NA,"initial","Analysis","643353"
"13-POCH-1.8-06252019-W","E351.2","07/16/2019 12:01:00","T",NA,"initial","Prep","340551"
"13-POCH-1.8-06252019-W","E365.1","07/02/2019 15:39:00","T",NA,"initial","Prep","339750"
"13-POCH-1.8-06252019-W","E180.1","06/26/2019 11:50:00","T",NA,"initial","Analysis","641085"
"13-WALK-60.1-06252019-W","SM 2320 B","07/02/2019 21:17:00","T",NA,"initial","Analysis","641667"
"13-WALK-60.1-06252019-W","D6919-09","07/12/2019 12:50:00","T",NA,"initial","Analysis","643020"
"13-WALK-60.1-06252019-W","E300.0","07/02/2019 14:07:00","T",NA,"initial","Analysis","641788"
"13-WALK-60.1-06252019-W","SM10200H","07/08/2019 10:30:00","T",NA,"initial","Prep","339545"
"13-WALK-60.1-06252019-W","SM2340B","07/03/2019 15:22:00","T",NA,"initial","Analysis","6JUL03A"
"13-WALK-60.1-06252019-W","Calculation","06/26/2019 23:45:00","T",NA,"initial","Analysis","641269"
"13-WALK-60.1-06252019-W","E353.2","07/12/2019 15:21:00","T",NA,"initial","Analysis","642988"
"13-WALK-60.1-06252019-W","E353.2","06/26/2019 23:45:00","T",NA,"initial","Analysis","641269"
"13-WALK-60.1-06252019-W","Calculation","07/16/2019 13:22:00","T",NA,"initial","Analysis","643356"
"13-WALK-60.1-06252019-W","E351.2","07/16/2019 13:22:00","T",NA,"initial","Prep","340552"
"13-WALK-60.1-06252019-W","E365.1","07/02/2019 14:54:00","T",NA,"initial","Prep","339750"
"13-WALK-60.1-06252019-W","E180.1","06/26/2019 11:50:00","T",NA,"initial","Analysis","641085"
"13-WALK-60.1-06252019-W EB","SM 2320 B","07/02/2019 21:20:00","T",NA,"initial","Analysis","641667"
"13-WALK-60.1-06252019-W EB","D6919-09","07/12/2019 12:30:00","T",NA,"initial","Analysis","643020"
"13-WALK-60.1-06252019-W EB","E300.0","07/02/2019 14:14:00","T",NA,"initial","Analysis","641788"
"13-WALK-60.1-06252019-W EB","SM10200H","07/08/2019 10:30:00","T",NA,"initial","Prep","339545"
"13-WALK-60.1-06252019-W EB","SM2340B","07/03/2019 15:25:00","T",NA,"initial","Analysis","6JUL03A"
"13-WALK-60.1-06252019-W EB","Calculation","06/26/2019 23:45:00","T",NA,"initial","Analysis","641269"
"13-WALK-60.1-06252019-W EB","E353.2","07/12/2019 15:22:00","T",NA,"initial","Analysis","642988"
"13-WALK-60.1-06252019-W EB","E353.2","06/26/2019 23:45:00","T",NA,"initial","Analysis","641269"
"13-WALK-60.1-06252019-W EB","Calculation","07/16/2019 13:22:00","T",NA,"initial","Analysis","643356"
"13-WALK-60.1-06252019-W EB","E351.2","07/16/2019 13:22:00","T",NA,"initial","Prep","340552"
"13-WALK-60.1-06252019-W EB","E365.1","07/02/2019 14:55:00","T",NA,"initial","Prep","339750"
"13-WALK-60.1-06252019-W EB","E180.1","06/26/2019 11:50:00","T",NA,"initial","Analysis","641085"
"13-RUTG-1.5-06252019-W","SM 2320 B","07/02/2019 21:34:00","T",NA,"initial","Analysis","641667"
"13-RUTG-1.5-06252019-W","D6919-09","07/12/2019 11:50:00","T",NA,"initial","Analysis","643020"
"13-RUTG-1.5-06252019-W","E300.0","07/02/2019 14:21:00","T",NA,"initial","Analysis","641788"
