"SITE_ID","SITE_ID_CORR_IND","DEC_sample_type","data_provider","sys_sample_code","sample_name","sample_matrix_code","sample_type_code","sample_source","parent_sample_code","sample_delivery_group","sample_date","sys_loc_code","start_depth","end_depth","depth_unit","chain_of_custody","sent_to_lab_date","sample_receipt_date","sampler","sampling_company_code","sampling_reason","sampling_technique","task_code","collection_quarter","composite_yn","composite_desc","sample_class","custom_field_1","custom_field_2","custom_field_3","comment"
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","583650-LCS1","Lab Control Sample","WQ","BS","Lab","","R1802169","03/14/2018 16:15:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","584493-LCS1","Lab Control Sample","WQ","BS","Lab","","R1802169","03/14/2018 14:51:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","310560-LCS1","Lab Control Sample","WQ","BS","Lab","","R1802169","03/26/2018 12:00:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","310238-LCS1","Lab Control Sample","WQ","BS","Lab","","R1802169","03/19/2018 10:40:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","584074-LCS1","Lab Control Sample","WQ","BS","Lab","","R1802169","03/19/2018 16:45:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","584075-LCS1","Lab Control Sample","WQ","BS","Lab","","R1802169","03/19/2018 19:45:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","584834-LCS2","Lab Control Sample","WQ","BS","Lab","","R1802169","03/23/2018 14:51:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","583652-LCS2","Lab Control Sample","WQ","BS","Lab","","R1802169","03/14/2018 16:55:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"07-OWLI-3.0","Y","N","ALSRNY","07-OW4-3.0-03122018-WSDUP","07-OW4-3.0-03122018-WS","WS","LR","Lab","07-OW4-3.0-03122018-WS","R1802169","03/12/2018 13:00:00","unknown",NA,NA,NA,NA,NA,"03/13/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"07-OWLI-3.0","Y","N","ALSRNY","07-OW4-3.0-03122018-WS-MDDUP","07-OW4-3.0-03122018-WS-MD","WS","LR","Lab","07-OW4-3.0-03122018-WS-MD","R1802169","03/12/2018 13:00:00","unknown",NA,NA,NA,NA,NA,"03/13/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"07-OWLI-3.0","Y","N","ALSRNY","07-OW4-3.0-03122018-WSMS","07-OW4-3.0-03122018-WS","WS","MS","Lab","07-OW4-3.0-03122018-WS","R1802169","03/12/2018 13:00:00","unknown",NA,NA,NA,NA,NA,"03/13/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"07-OWLI-3.0","Y","N","ALSRNY","07-OW4-3.0-03122018-WS-MDMS","07-OW4-3.0-03122018-WS-MD","WS","MS","Lab","07-OW4-3.0-03122018-WS-MD","R1802169","03/12/2018 13:00:00","unknown",NA,NA,NA,NA,NA,"03/13/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"07-OWLI-3.0","Y","N","ALSRNY","07-OW4-3.0-03122018-WSMSD","07-OW4-3.0-03122018-WS","WS","SD","Lab","07-OW4-3.0-03122018-WS","R1802169","03/12/2018 13:00:00","unknown",NA,NA,NA,NA,NA,"03/13/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"07-OWLI-3.0","Y","N","ALSRNY","07-OW4-3.0-03122018-WS-MDMSD","07-OW4-3.0-03122018-WS-MD","WS","SD","Lab","07-OW4-3.0-03122018-WS-MD","R1802169","03/12/2018 13:00:00","unknown",NA,NA,NA,NA,NA,"03/13/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"07-VENE-0.4","N","N","ALSRNY","07-VENE-0.4-03202018-WS","07-VENE-0.4-03202018-WS","WS","N","Field","","R1802423","03/20/2018 09:30:00","Unknown",NA,NA,NA,NA,NA,"03/21/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"07-SCKR-0.1","N","N","ALSRNY","07-SCKR-0.1-03202018-WS","07-SCKR-0.1-03202018-WS","WS","N","Field","","R1802423","03/20/2018 10:40:00","Unknown",NA,NA,NA,NA,NA,"03/21/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"07-DUCH-0.3","N","N","ALSRNY","07-DUCH-0.3-03202018-WS","07-DUCH-0.3-03202018-WS","WS","N","Field","","R1802423","03/20/2018 11:50:00","Unknown",NA,NA,NA,NA,NA,"03/21/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"07-DUCH-0.3","N","EB","ALSRNY","07-DUCH-0.3-03202018-WS-FB","07-DUCH-0.3-03202018-WS-FB","WS","N","Field","","R1802423","03/20/2018 03:00:00","Unknown",NA,NA,NA,NA,NA,"03/21/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"07-OWLI-3.0","N","N","ALSRNY","07-OWLI-3.0-03202018-WS","07-OWLI-3.0-03202018-WS","WS","N","Field","","R1802423","03/20/2018 13:30:00","Unknown",NA,NA,NA,NA,NA,"03/21/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","585042-MB1","Method Blank","WQ","LB","Lab","","R1802423","03/26/2018 14:30:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","584769-MB1","Method Blank","WQ","LB","Lab","","R1802423","03/21/2018 16:29:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","585349-MB1","Method Blank","WQ","LB","Lab","","R1802423","03/27/2018 09:48:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","585013-MB1","Method Blank","WQ","LB","Lab","","R1802423","03/27/2018 09:58:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","584767-MB1","Method Blank","WQ","LB","Lab","","R1802423","03/21/2018 18:42:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","310560-MB1","Method Blank","WQ","LB","Lab","","R1802423","03/26/2018 12:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","310564-MB1","Method Blank","WQ","LB","Lab","","R1802423","03/26/2018 13:44:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","584972-MB1","Method Blank","WQ","LB","Lab","","R1802423","03/26/2018 16:30:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","584727-MB1","Method Blank","WQ","LB","Lab","","R1802423","03/23/2018 16:45:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","584847-MB1","Method Blank","WQ","LB","Lab","","R1802423","03/21/2018 17:20:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","585351-MB2","Method Blank","WQ","LB","Lab","","R1802423","03/27/2018 15:49:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","585014-MB2","Method Blank","WQ","LB","Lab","","R1802423","03/27/2018 10:31:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","585846-MB3","Method Blank","WQ","LB","Lab","","R1802423","04/02/2018 16:29:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","585042-LCS1","Lab Control Sample","WQ","BS","Lab","","R1802423","03/26/2018 14:50:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","584769-LCS1","Lab Control Sample","WQ","BS","Lab","","R1802423","03/21/2018 16:29:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","585349-LCS1","Lab Control Sample","WQ","BS","Lab","","R1802423","03/27/2018 10:03:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","585013-LCS1","Lab Control Sample","WQ","BS","Lab","","R1802423","03/27/2018 09:59:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","584767-LCS1","Lab Control Sample","WQ","BS","Lab","","R1802423","03/21/2018 18:42:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","310560-LCS1","Lab Control Sample","WQ","BS","Lab","","R1802423","03/26/2018 12:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","310564-LCS1","Lab Control Sample","WQ","BS","Lab","","R1802423","03/26/2018 13:44:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","584972-LCS1","Lab Control Sample","WQ","BS","Lab","","R1802423","03/26/2018 16:30:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","584727-LCS1","Lab Control Sample","WQ","BS","Lab","","R1802423","03/23/2018 16:45:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","585351-LCS2","Lab Control Sample","WQ","BS","Lab","","R1802423","03/27/2018 17:50:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","585014-LCS2","Lab Control Sample","WQ","BS","Lab","","R1802423","03/27/2018 10:39:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","585846-LCS3","Lab Control Sample","WQ","BS","Lab","","R1802423","04/02/2018 16:44:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"07-VENE-0.4","N","N","ALSRNY","07-VENE-0.4-03202018-WSDUP","07-VENE-0.4-03202018-WS","WS","LR","Lab","07-VENE-0.4-03202018-WS","R1802423","03/20/2018 09:30:00","Unknown",NA,NA,NA,NA,NA,"03/21/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"07-OWLI-3.0","N","N","ALSRNY","07-OWLI-3.0-03202018-WSDUP","07-OWLI-3.0-03202018-WS","WS","LR","Lab","07-OWLI-3.0-03202018-WS","R1802423","03/20/2018 13:30:00","Unknown",NA,NA,NA,NA,NA,"03/21/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"07-VENE-0.4","N","N","ALSRNY","07-VENE-0.4-03202018-WSMS","07-VENE-0.4-03202018-WS","WS","MS","Lab","07-VENE-0.4-03202018-WS","R1802423","03/20/2018 09:30:00","Unknown",NA,NA,NA,NA,NA,"03/21/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"07-OWLI-3.0","N","N","ALSRNY","07-OWLI-3.0-03202018-WSMS","07-OWLI-3.0-03202018-WS","WS","MS","Lab","07-OWLI-3.0-03202018-WS","R1802423","03/20/2018 13:30:00","Unknown",NA,NA,NA,NA,NA,"03/21/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"07-VENE-0.4","N","N","ALSRNY","07-VENE-0.4-03202018-WSMSD","07-VENE-0.4-03202018-WS","WS","SD","Lab","07-VENE-0.4-03202018-WS","R1802423","03/20/2018 09:30:00","Unknown",NA,NA,NA,NA,NA,"03/21/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"07-OWLI-3.0","N","N","ALSRNY","07-OWLI-3.0-03202018-WSMSD","07-OWLI-3.0-03202018-WS","WS","SD","Lab","07-OWLI-3.0-03202018-WS","R1802423","03/20/2018 13:30:00","Unknown",NA,NA,NA,NA,NA,"03/21/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"07-OWLI-3.0","N","N","ALSRNY","07-OWLI-3.0-04032018-WS","07-OWLI-3.0-04032018-WS","WS","N","Field","","R1802871","04/03/2018 09:00:00","Unknown",NA,NA,NA,NA,NA,"04/04/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"07-DUCH-0.3","N","N","ALSRNY","07-DUCH-0.3-04032018-WS","07-DUCH-0.3-04032018-WS","WS","N","Field","","R1802871","04/03/2018 10:00:00","Unknown",NA,NA,NA,NA,NA,"04/04/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"07-SCKR-0.1","Y","N","ALSRNY","07-SCHR-0.1-04032018-WS","07-SCHR-0.1-04032018-WS","WS","N","Field","","R1802871","04/03/2018 11:30:00","Unknown",NA,NA,NA,NA,NA,"04/04/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"07-SCKR-0.1","Y","EB","ALSRNY","07-SCHR-0.1-04032018-WS-FB","07-SCHR-0.1-04032018-WS-FB","WS","N","Field","","R1802871","04/03/2018 03:00:00","Unknown",NA,NA,NA,NA,NA,"04/04/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"07-VENE-0.4","N","N","ALSRNY","07-VENE-0.4-04032018-WS","07-VENE-0.4-04032018-WS","WS","N","Field","","R1802871","04/03/2018 12:00:00","Unknown",NA,NA,NA,NA,NA,"04/04/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","587149-MB1","Method Blank","WQ","LB","Lab","","R1802871","04/12/2018 21:55:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","586840-MB1","Method Blank","WQ","LB","Lab","","R1802871","04/04/2018 15:14:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","587260-MB1","Method Blank","WQ","LB","Lab","","R1802871","04/14/2018 00:22:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","586945-MB1","Method Blank","WQ","LB","Lab","","R1802871","04/11/2018 15:24:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","586856-MB1","Method Blank","WQ","LB","Lab","","R1802871","04/04/2018 16:45:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","311761-MB1","Method Blank","WQ","LB","Lab","","R1802871","04/12/2018 10:48:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","312004-MB1","Method Blank","WQ","LB","Lab","","R1802871","04/16/2018 15:05:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","586633-MB1","Method Blank","WQ","LB","Lab","","R1802871","04/10/2018 13:50:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","586632-MB1","Method Blank","WQ","LB","Lab","","R1802871","04/10/2018 12:40:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","587277-MB1","Method Blank","WQ","LB","Lab","","R1802871","04/04/2018 19:25:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","586946-MB2","Method Blank","WQ","LB","Lab","","R1802871","04/11/2018 15:57:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","587149-LCS1","Lab Control Sample","WQ","BS","Lab","","R1802871","04/12/2018 22:13:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","586840-LCS1","Lab Control Sample","WQ","BS","Lab","","R1802871","04/04/2018 15:14:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
